path,coverage
polymer_density-random-100-5.npy,2398451.8566494375
polymer_o2-hallucinate-100-9.npy,1574245.7357310108
polygas_N2-top-100-2.npy,2728336.008793992
freesolv-random-100-0.npy,1087644.2274258886
chain_gap-ensemble-100-8.npy,3242687.3328695223
polygas_CO2-hallucinate-100-1.npy,820771.1846478756
lipo-random-100-9.npy,5176356.123820425
polygas_O2-top-100-9.npy,3710550.8944339454
sublimation-hallucinate-100-4.npy,1105301.823322399
polygas_H2-hallucinate-100-1.npy,725852.660188288
polymer_o2-top-100-5.npy,5824285.560412478
polygas_CH4-top-100-0.npy,3284831.282917113
polygas_O2-random-100-1.npy,809573.3442233568
freesolv-random-100-2.npy,1173815.846815271
polygas_H2-ensemble-100-1.npy,717755.8991396291
bace-embedding-100-3.npy,1321384.2213037787
polygas_He-top-100-5.npy,2581783.288154821
polygas_N2-top-100-5.npy,3056612.5006416654
polygas_CH4-penultimate-100-1.npy,667110.3784212598
lipo-top-100-2.npy,20303015.119204983
freesolv-top-100-8.npy,3263806.8353042845
polymer_o2-penultimate-100-8.npy,1720707.7879880636
sublimation-hallucinate-100-7.npy,1297963.3165626344
polygas_H2-embedding-100-5.npy,712290.3285696676
polymer_o2-ensemble-100-8.npy,1421061.5973262158
freesolv-ensemble-100-8.npy,1028032.9077834564
chain_gap-penultimate-100-1.npy,2959447.5318912743
polymer_density-hallucinate-100-2.npy,2250805.9263386233
lipo-top-100-7.npy,21237907.49610414
polymer_mt-random-100-9.npy,4602631.948553155
polygas_He-top-100-0.npy,3320107.50070064
sublimation-random-100-9.npy,1690753.4485045476
polygas_N2-top-100-8.npy,3057187.769272281
polymer_o2-penultimate-100-7.npy,1512344.0088107225
bace-embedding-100-5.npy,1352493.213623318
polymer_mt-top-100-8.npy,99775034.85434072
polygas_H2-top-100-2.npy,3139064.4213488535
esol-random-100-4.npy,787099.3486582146
lipo-top-100-3.npy,22897399.490199693
polygas_He-ensemble-100-4.npy,609639.6847310534
polygas_N2-penultimate-100-7.npy,620224.324096075
polymer_mt-top-100-4.npy,100711602.96483807
polymer_o2-top-100-0.npy,4746408.189143799
sublimation-embedding-100-2.npy,1499196.2116075987
polygas_H2-penultimate-100-3.npy,820248.6471879543
logp-embedding-100-0.npy,30379956.605273332
esol-ensemble-100-4.npy,572731.5244800639
polymer_density-random-100-1.npy,2222219.9393767845
polymer_o2-embedding-100-1.npy,1694593.684120828
polygas_He-top-100-8.npy,3020616.3460995965
polygas_H2-random-100-4.npy,907948.2658198272
polygas_N2-top-100-4.npy,4908122.819650509
bace-ensemble-100-7.npy,1243815.2832822506
logp-top-100-1.npy,147794324.16499177
chain_gap-penultimate-100-5.npy,3127166.9783666027
sublimation-hallucinate-100-8.npy,1246560.7394976262
polymer_tg-embedding-100-0.npy,16185566.147175882
polygas_H2-penultimate-100-5.npy,717214.3239576914
polygas_He-penultimate-100-6.npy,664528.0165468813
bace-top-100-2.npy,8688206.99228098
polymer_o2-ensemble-100-9.npy,1415241.3079800094
esol-embedding-100-1.npy,658266.8717434498
chain_gap-top-100-1.npy,22645878.77822164
polygas_N2-top-100-6.npy,3693594.194383146
polygas_He-random-100-2.npy,757887.2950955952
polygas_H2-embedding-100-1.npy,730469.9226486869
sublimation-top-100-4.npy,4156591.759690148
polymer_o2-embedding-100-7.npy,1543532.8386494173
esol-top-100-4.npy,2601313.8850315833
esol-top-100-3.npy,4054047.58724238
polygas_N2-ensemble-100-4.npy,572684.4161680257
polygas_He-penultimate-100-0.npy,795523.4966278351
polymer_density-embedding-100-8.npy,1937602.1609753885
bace-embedding-100-0.npy,1313588.9652707125
polymer_o2-hallucinate-100-0.npy,1573666.5547008151
polygas_H2-top-100-1.npy,3058164.7995533524
polygas_N2-random-100-4.npy,862597.1043312171
polygas_He-random-100-0.npy,809332.9186796658
polymer_o2-random-100-0.npy,1572676.3469863553
chain_gap-random-100-9.npy,3547317.9785496527
sublimation-hallucinate-100-9.npy,1188993.2641458034
polymer_mt-embedding-100-8.npy,3688480.541719349
esol-hallucinate-100-7.npy,598871.7804642727
polygas_H2-random-100-7.npy,1066770.6271026814
polygas_N2-hallucinate-100-0.npy,787773.8255677003
polygas_He-ensemble-100-3.npy,615329.8140860999
polymer_o2-random-100-3.npy,1878370.206413504
bace-ensemble-100-9.npy,1327387.157937559
logp-penultimate-100-8.npy,29772548.668417033
freesolv-penultimate-100-2.npy,1273501.1021447936
polygas_N2-random-100-9.npy,911920.8854269848
polygas_He-random-100-6.npy,678494.2496610305
sublimation-ensemble-100-0.npy,1129433.0998089197
freesolv-hallucinate-100-3.npy,1145553.4570234618
polymer_density-hallucinate-100-3.npy,2425444.727698846
polymer_o2-penultimate-100-6.npy,1703185.088980977
polygas_H2-top-100-8.npy,3840436.956803699
polygas_He-hallucinate-100-8.npy,675011.0566714958
chain_gap-random-100-8.npy,3329624.847992287
bace-embedding-100-8.npy,1360196.585188395
polymer_o2-hallucinate-100-4.npy,1287212.8432349209
polygas_H2-penultimate-100-8.npy,719727.7002776624
polygas_He-penultimate-100-3.npy,906654.3625419444
polymer_density-top-100-0.npy,13496610.1994046
polygas_N2-top-100-3.npy,4689639.30397703
lipo-embedding-100-4.npy,4599917.428129138
esol-penultimate-100-6.npy,797375.401894301
polymer_o2-top-100-1.npy,6069633.178805115
sublimation-ensemble-100-4.npy,1129506.026546848
polygas_He-hallucinate-100-9.npy,801930.3598388615
polygas_H2-random-100-8.npy,861344.3455755075
polygas_N2-random-100-6.npy,666328.6017007035
polymer_density-top-100-9.npy,11388762.26937807
freesolv-embedding-100-1.npy,1113448.57247408
polymer_mt-embedding-100-6.npy,3696872.156136971
polymer_o2-penultimate-100-1.npy,1432515.8980818011
polygas_He-embedding-100-5.npy,565823.6517012268
polygas_N2-hallucinate-100-3.npy,739784.8327823739
bace-ensemble-100-6.npy,1289272.115729428
polygas_H2-ensemble-100-7.npy,604958.3363359546
esol-top-100-7.npy,4154759.3500322904
sublimation-hallucinate-100-0.npy,1297973.25534029
polygas_He-hallucinate-100-7.npy,804972.3623065066
chain_gap-embedding-100-8.npy,3038416.3012388283
bace-top-100-4.npy,9037185.026678732
polygas_H2-random-100-1.npy,795136.6574924228
polymer_o2-top-100-3.npy,4839908.90402215
polygas_N2-ensemble-100-6.npy,617967.6598304722
esol-random-100-7.npy,944163.6979168268
sublimation-random-100-1.npy,1690370.8719346742
polygas_He-embedding-100-6.npy,729416.4695382318
polymer_o2-penultimate-100-4.npy,1545899.5129579091
polygas_H2-ensemble-100-5.npy,679241.903918337
polygas_N2-random-100-7.npy,995811.918954898
freesolv-ensemble-100-0.npy,1143228.5597528417
polymer_density-embedding-100-2.npy,2402822.546823535
bace-ensemble-100-2.npy,1184403.3969578017
polygas_He-penultimate-100-5.npy,715609.4480774015
polymer_o2-penultimate-100-9.npy,1477280.5905048829
logp-ensemble-100-7.npy,27672453.841469303
polygas_N2-penultimate-100-6.npy,629315.8368426438
polygas_H2-ensemble-100-4.npy,544001.2328338567
sublimation-hallucinate-100-3.npy,1203061.973169653
polymer_tg-ensemble-100-9.npy,14761472.688616311
polygas_He-ensemble-100-5.npy,594627.4738733933
esol-hallucinate-100-8.npy,600903.8921769105
chain_gap-ensemble-100-6.npy,2917736.7083163084
polygas_N2-embedding-100-4.npy,634032.0802148161
polygas_H2-penultimate-100-9.npy,767340.6559834401
polymer_mt-random-100-3.npy,4665079.342305614
polygas_He-penultimate-100-4.npy,726251.9132662963
sublimation-penultimate-100-5.npy,1620520.017882943
bace-hallucinate-100-3.npy,1499978.2977116066
esol-random-100-9.npy,858305.9378760669
pcqm4mv2_small-embedding-100-1.npy,78156335.70919168
polygas_He-random-100-5.npy,715369.7033772772
lipo-ensemble-100-2.npy,4384400.565634456
freesolv-ensemble-100-4.npy,1135784.693163992
polymer_density-random-100-6.npy,2194637.8149735415
sublimation-random-100-8.npy,1663837.1466744149
freesolv-embedding-100-8.npy,992138.7075416158
bace-penultimate-100-5.npy,1445420.7042089908
chain_gap-penultimate-100-9.npy,3201567.636715004
freesolv-hallucinate-100-2.npy,1197385.4811973425
sublimation-embedding-100-6.npy,1421520.4180510386
logp-penultimate-100-2.npy,30137080.689348303
polymer_mt-random-100-5.npy,4239755.62242176
bace-random-100-3.npy,1394863.5043860343
polymer_density-ensemble-100-6.npy,1762498.0934534702
esol-embedding-100-3.npy,750371.123404844
sublimation-ensemble-100-3.npy,1204935.275547811
polymer_mt-top-100-6.npy,76671098.41688313
chain_gap-ensemble-100-5.npy,2985363.0637058876
pcqm4mv2_small-penultimate-100-0.npy,79594342.46355516
esol-hallucinate-100-4.npy,582831.4260079287
bace-random-100-9.npy,1401337.601218339
sublimation-embedding-100-5.npy,1688736.8756701662
bace-top-100-1.npy,9306051.937914569
polymer_density-penultimate-100-6.npy,2211127.1356529393
esol-random-100-0.npy,793068.0521860829
bace-top-100-9.npy,9118742.405053873
logp-ensemble-100-1.npy,27345876.993868902
sublimation-random-100-3.npy,1732767.7098164335
polymer_density-top-100-8.npy,13066834.051533973
polymer_tg-embedding-100-1.npy,15638303.307914063
lipo-random-100-0.npy,5177351.913157454
esol-ensemble-100-7.npy,581474.1801110029
chain_gap-ensemble-100-2.npy,2960305.345792967
polymer_mt-ensemble-100-4.npy,3369872.228913697
sublimation-penultimate-100-9.npy,1572163.8297232513
lipo-top-100-9.npy,21750807.17641686
bace-random-100-8.npy,1587893.102628517
esol-penultimate-100-7.npy,758756.7567791059
polymer_density-random-100-9.npy,2458174.6757387538
sublimation-hallucinate-100-6.npy,1233958.6025894417
bace-top-100-5.npy,9583179.63670618
pcqm4mv2_small-random-100-2.npy,77833187.48699345
esol-top-100-9.npy,3301499.2938125012
freesolv-ensemble-100-6.npy,1188969.254932016
sublimation-penultimate-100-6.npy,1527028.9331795524
logp-penultimate-100-0.npy,30711412.584747378
freesolv-top-100-7.npy,3291639.079072748
polymer_mt-embedding-100-7.npy,3593814.3142502625
bace-embedding-100-4.npy,1372961.1355575998
chain_gap-embedding-100-7.npy,3093263.739564723
sublimation-penultimate-100-4.npy,1513110.8267360986
freesolv-penultimate-100-6.npy,1173001.986332954
polymer_density-random-100-4.npy,2169419.34750815
esol-ensemble-100-6.npy,536853.7680271381
bace-hallucinate-100-0.npy,1433156.783232788
sublimation-ensemble-100-5.npy,1043978.4968737508
freesolv-penultimate-100-1.npy,1102897.3302472802
pcqm4mv2_small-embedding-100-7.npy,68707947.58775443
lipo-penultimate-100-6.npy,4451149.749914369
sublimation-top-100-3.npy,4339408.481212307
polymer_mt-ensemble-100-6.npy,3279686.243999646
freesolv-ensemble-100-2.npy,1176511.440551098
bace-penultimate-100-8.npy,1421410.307330938
polymer_density-ensemble-100-0.npy,1895674.4442427172
logp-random-100-6.npy,31575532.944267392
chain_gap-random-100-1.npy,3410560.7210124433
sublimation-penultimate-100-7.npy,1476489.806548661
polymer_tg-ensemble-100-5.npy,13617730.29461965
freesolv-hallucinate-100-7.npy,1160686.7881245497
sublimation-random-100-5.npy,1517795.7245211282
bace-penultimate-100-1.npy,1259207.866651825
esol-embedding-100-0.npy,737142.652519885
polymer_density-ensemble-100-3.npy,1809002.090508488
sublimation-top-100-8.npy,4820914.849263221
freesolv-random-100-3.npy,965441.1547718608
pcqm4mv2_small-embedding-100-0.npy,76208163.98924555
bace-hallucinate-100-7.npy,1352777.5645578238
chain_gap-penultimate-100-6.npy,3139172.8274231744
polymer_mt-embedding-100-2.npy,3910558.034524729
sublimation-ensemble-100-7.npy,1138917.0326020152
esol-hallucinate-100-3.npy,612028.1842318424
polymer_density-hallucinate-100-0.npy,2395797.944468868
lipo-random-100-8.npy,5128486.620900725
logp-ensemble-100-4.npy,28489853.00997872
bace-random-100-7.npy,1474218.4306452512
sublimation-ensemble-100-2.npy,1211355.861248549
esol-random-100-2.npy,812492.7354879633
logp-top-100-7.npy,137011427.25743103
chain_gap-embedding-100-0.npy,3115695.102986846
freesolv-penultimate-100-5.npy,1387589.8816862248
bace-embedding-100-1.npy,1333870.9076572745
polymer_density-ensemble-100-1.npy,1974108.8968374608
freesolv-penultimate-100-0.npy,1187732.0399004868
polymer_mt-ensemble-100-8.npy,3060138.999419756
pcqm4mv2_small-embedding-100-3.npy,79856440.34253323
freesolv-hallucinate-100-9.npy,1339330.1174247607
polymer_tg-random-100-1.npy,17853503.164932184
chain_gap-ensemble-100-1.npy,2802870.277909636
bace-embedding-100-2.npy,1477011.215777839
esol-ensemble-100-8.npy,586838.4806817414
pcqm4mv2_small-top-100-4.npy,162588347.7575136
polymer_density-hallucinate-100-1.npy,2346314.315457331
freesolv-random-100-7.npy,1433026.5366039416
logp-penultimate-100-4.npy,30051324.00869039
freesolv-random-100-1.npy,1132576.911688806
bace-hallucinate-100-9.npy,1543243.9087470414
polymer_mt-penultimate-100-7.npy,4348812.778318259
bace-top-100-6.npy,12076707.342162648
logp-top-100-3.npy,223293118.6290928
chain_gap-random-100-0.npy,3388585.874536059
esol-random-100-8.npy,850868.5653606688
polymer_density-ensemble-100-4.npy,1934760.688199589
polymer_mt-top-100-3.npy,108172966.17426772
lipo-ensemble-100-0.npy,4745092.976561135
logp-top-100-9.npy,177241640.535501
freesolv-ensemble-100-7.npy,1038663.0701269197
freesolv-top-100-5.npy,3833531.2923823567
bace-random-100-6.npy,1525881.1302769575
polymer_density-ensemble-100-9.npy,1994683.614905662
pcqm4mv2_small-ensemble-100-1.npy,72925374.98358592
esol-penultimate-100-8.npy,601097.6217419524
polymer_tg-penultimate-100-3.npy,16353354.060528612
polymer_mt-embedding-100-4.npy,4113358.392020985
bace-penultimate-100-2.npy,1528533.0722746248
freesolv-embedding-100-3.npy,1209093.232270556
polymer_density-hallucinate-100-5.npy,2303923.2158349273
chain_gap-embedding-100-2.npy,3228183.052774236
logp-random-100-7.npy,34765840.04578362
esol-penultimate-100-9.npy,724529.2666956394
bace-embedding-100-6.npy,1367314.9645667118
esol-embedding-100-9.npy,723318.4711831163
polymer_density-random-100-0.npy,2379616.899150251
lipo-penultimate-100-2.npy,5113626.096010807
esol-hallucinate-100-2.npy,645057.3424354014
bace-ensemble-100-0.npy,1224241.584213266
polymer_mt-ensemble-100-7.npy,3218257.836713017
chain_gap-ensemble-100-0.npy,2790557.240548332
pcqm4mv2_small-random-100-7.npy,75732159.486546
freesolv-hallucinate-100-6.npy,1313499.4029726728
chain_gap-top-100-0.npy,28252540.58540082
polymer_density-hallucinate-100-7.npy,2381952.920719886
freesolv-top-100-3.npy,3362854.5480803056
bace-penultimate-100-0.npy,1519320.596020264
logp-penultimate-100-3.npy,31109862.78974045
polymer_density-top-100-6.npy,15597326.1946298
freesolv-hallucinate-100-4.npy,1412701.848247856
freesolv-random-100-9.npy,1290349.013547822
logp-top-100-4.npy,219025719.58725545
bace-random-100-0.npy,1528980.0112725797
esol-ensemble-100-9.npy,620102.304995633
chain_gap-embedding-100-1.npy,2897924.0004131836
polymer_tg-ensemble-100-2.npy,13973690.144234007
polymer_density-penultimate-100-1.npy,2054982.4674563145
lipo-random-100-3.npy,5019180.5532711055
freesolv-embedding-100-5.npy,1221742.6934504674
pcqm4mv2_small-random-100-6.npy,78899411.53214824
polymer_mt-embedding-100-0.npy,4104427.285456013
bace-hallucinate-100-8.npy,1518536.588277996
polymer_density-top-100-5.npy,13438198.701143948
freesolv-hallucinate-100-5.npy,1227264.4764912769
bace-top-100-8.npy,7055663.849272737
esol-random-100-1.npy,851150.2680957628
polymer_density-ensemble-100-2.npy,1855126.1449389977
chain_gap-penultimate-100-8.npy,3293935.11167107
bace-penultimate-100-4.npy,1555862.3089512226
freesolv-random-100-8.npy,1207804.3497948456
chain_gap-top-100-4.npy,21468617.621372707
polymer_mt-ensemble-100-9.npy,3168121.3988872715
logp-embedding-100-5.npy,29177208.52068485
freesolv-embedding-100-2.npy,1317976.5182931034
chain_gap-top-100-2.npy,25661028.322686695
bace-penultimate-100-3.npy,1343118.5355540607
polymer_density-hallucinate-100-6.npy,2078897.860398698
esol-ensemble-100-2.npy,606624.7094549334
pcqm4mv2_small-ensemble-100-4.npy,76702663.8275045
polymer_tg-penultimate-100-2.npy,15599606.155786216
freesolv-random-100-5.npy,1274217.3947505774
lipo-ensemble-100-7.npy,4252756.1652852055
freesolv-penultimate-100-4.npy,1293785.039543452
chain_gap-embedding-100-6.npy,3127293.2225786443
polymer_density-hallucinate-100-9.npy,2036862.1806018576
polymer_mt-embedding-100-3.npy,3806833.9151897337
pcqm4mv2_small-top-100-1.npy,241021322.1036032
esol-penultimate-100-5.npy,855212.954568729
logp-ensemble-100-5.npy,28416347.6338409
esol-top-100-1.npy,2949026.7428721236
polymer_density-random-100-2.npy,2333019.50264472
chain_gap-embedding-100-5.npy,3151106.7893794235
esol-hallucinate-100-0.npy,638485.5767208945
freesolv-embedding-100-0.npy,1183395.4311460068
polymer_mt-penultimate-100-1.npy,3637595.903470556
freesolv-random-100-6.npy,1250108.109551596
polymer_density-embedding-100-0.npy,1999890.2215112029
freesolv-ensemble-100-3.npy,1173195.4119730871
logp-embedding-100-6.npy,29290204.725166947
pcqm4mv2_small-ensemble-100-8.npy,70319449.05131619
polymer_density-top-100-7.npy,14666635.914214104
freesolv-hallucinate-100-8.npy,1256707.76675497
polymer_tg-penultimate-100-7.npy,13670765.97432428
lipo-embedding-100-0.npy,5057060.0418433305
polymer_mt-penultimate-100-0.npy,4215777.402335402
esol-hallucinate-100-9.npy,601029.422057259
chain_gap-ensemble-100-9.npy,2841024.51707612
freesolv-ensemble-100-1.npy,1164699.363568423
polymer_density-ensemble-100-8.npy,1812914.7671695289
freesolv-ensemble-100-9.npy,1212108.3292399717
logp-penultimate-100-9.npy,31127858.88018562
esol-top-100-0.npy,4306821.79986856
pcqm4mv2_small-random-100-1.npy,79621432.63430832
freesolv-top-100-2.npy,3106947.0396748185
polymer_density-embedding-100-4.npy,1970338.8800803511
polymer_mt-penultimate-100-4.npy,3921240.991738449
chain_gap-ensemble-100-7.npy,2945471.8685111525
chain_gap-top-100-6.npy,23027691.647090062
polymer_density-top-100-2.npy,13391584.800437529
esol-hallucinate-100-6.npy,697743.4021070253
lipo-embedding-100-1.npy,4190818.0154213896
freesolv-penultimate-100-8.npy,1160634.4825843396
esol-top-100-2.npy,2619918.6843752954
polymer_density-penultimate-100-8.npy,2199664.7223352185
esol-top-100-6.npy,4490239.646807459
polymer_tg-ensemble-100-6.npy,14462123.491126
polymer_mt-random-100-0.npy,4464001.896651747
chain_gap-random-100-7.npy,3379658.457099603
logp-ensemble-100-9.npy,27000800.93240318
pcqm4mv2_small-embedding-100-8.npy,80026745.25366719
logp-top-100-0.npy,199564182.3369651
polymer_density-penultimate-100-3.npy,2152616.454424286
polymer_density-top-100-4.npy,15578076.04355869
polymer_mt-ensemble-100-3.npy,3493894.5708751804
chain_gap-ensemble-100-4.npy,2860352.280722807
lipo-penultimate-100-9.npy,4772928.154670153
pcqm4mv2_small-penultimate-100-9.npy,63409227.97653335
polymer_density-hallucinate-100-8.npy,2476075.179268321
logp-random-100-3.npy,31632019.321457148
chain_gap-random-100-6.npy,3131983.215850558
pcqm4mv2_small-top-100-2.npy,203773906.2889732
polymer_mt-random-100-1.npy,4342188.843023695
polymer_tg-embedding-100-2.npy,17991538.20272071
polymer_density-penultimate-100-5.npy,2220398.294000702
pcqm4mv2_small-top-100-8.npy,264462654.3134214
chain_gap-random-100-5.npy,3353786.2863494814
chain_gap-top-100-5.npy,20626463.511524245
logp-embedding-100-7.npy,29550200.754195828
polymer_mt-ensemble-100-1.npy,2890699.9108752804
polymer_density-embedding-100-6.npy,1977476.7742984316
lipo-random-100-1.npy,5540276.777612669
chain_gap-ensemble-100-3.npy,3089188.5314508756
polymer_density-embedding-100-5.npy,2168200.6332330136
polymer_mt-penultimate-100-5.npy,4219065.199292038
logp-embedding-100-9.npy,30977619.288849697
polymer_mt-top-100-9.npy,56766859.39706595
pcqm4mv2_small-ensemble-100-2.npy,71631337.21778947
polymer_mt-top-100-1.npy,80131076.51933736
polymer_tg-random-100-7.npy,16788497.06568858
polymer_density-penultimate-100-9.npy,2096245.811742764
polymer_tg-top-100-1.npy,291792588.37897503
logp-ensemble-100-3.npy,26237598.63998563
polymer_mt-ensemble-100-2.npy,3256797.3085485483
logp-top-100-6.npy,184099660.4709007
pcqm4mv2_small-embedding-100-4.npy,77283559.63694549
lipo-embedding-100-2.npy,5004789.386157585
lipo-top-100-6.npy,20997824.58573587
polymer_mt-random-100-7.npy,4622840.59891072
logp-ensemble-100-0.npy,27931526.069197018
polymer_tg-random-100-0.npy,17577544.772662573
pcqm4mv2_small-penultimate-100-7.npy,78673796.17419791
lipo-penultimate-100-1.npy,4534112.150786877
polymer_mt-ensemble-100-0.npy,3201304.505668898
logp-random-100-5.npy,31056610.4213983
logp-top-100-2.npy,151582058.37848336
polymer_mt-penultimate-100-6.npy,4129992.39551711
pcqm4mv2_small-embedding-100-5.npy,74328218.17002691
polymer_mt-top-100-7.npy,119180582.8872526
polymer_tg-ensemble-100-0.npy,14586773.673777452
lipo-ensemble-100-6.npy,4500553.345782435
logp-random-100-4.npy,34024143.42547115
lipo-top-100-1.npy,22108517.85602714
logp-top-100-5.npy,142254406.50373122
pcqm4mv2_small-embedding-100-6.npy,69029469.43584149
polymer_mt-random-100-8.npy,4542424.798997609
logp-random-100-2.npy,32657321.193279862
pcqm4mv2_small-random-100-3.npy,77046779.66075356
polymer_tg-penultimate-100-9.npy,15131002.392959643
lipo-embedding-100-8.npy,4612703.123456095
polymer_mt-random-100-4.npy,4072072.390079207
polymer_mt-top-100-2.npy,116759500.310054
logp-random-100-8.npy,31324722.775553655
pcqm4mv2_small-random-100-0.npy,80230692.2989588
polymer_mt-penultimate-100-3.npy,4144971.912869918
logp-embedding-100-2.npy,32170619.367755372
lipo-penultimate-100-0.npy,4931267.364369629
polymer_tg-embedding-100-5.npy,15169685.579184491
pcqm4mv2_small-ensemble-100-3.npy,78783815.53309846
polymer_tg-top-100-0.npy,161247293.4657223
logp-penultimate-100-6.npy,31840341.21148632
pcqm4mv2_small-penultimate-100-8.npy,80210946.1720868
logp-random-100-9.npy,30635785.744265947
lipo-penultimate-100-7.npy,4369576.34577635
pcqm4mv2_small-top-100-5.npy,238748620.50480565
logp-random-100-1.npy,31789326.235173967
pcqm4mv2_small-ensemble-100-9.npy,81086064.48887514
polymer_tg-ensemble-100-8.npy,13707160.719174596
lipo-penultimate-100-4.npy,4884338.076977281
logp-embedding-100-3.npy,30546810.902295873
lipo-top-100-5.npy,22087590.462769233
pcqm4mv2_small-ensemble-100-5.npy,75493921.70825419
pcqm4mv2_small-top-100-6.npy,276060269.6503022
logp-ensemble-100-2.npy,26182654.38744344
polymer_tg-penultimate-100-4.npy,16204759.59480202
pcqm4mv2_small-ensemble-100-0.npy,74349231.4262479
lipo-embedding-100-7.npy,4558406.80614252
logp-embedding-100-4.npy,31668129.48702947
pcqm4mv2_small-random-100-9.npy,71870543.4198327
logp-random-100-0.npy,32012797.546431903
polymer_tg-random-100-4.npy,17697372.203671437
polymer_tg-top-100-5.npy,202111170.33315197
lipo-ensemble-100-9.npy,4059230.596812779
pcqm4mv2_small-random-100-4.npy,73929930.06403409
logp-embedding-100-1.npy,30860565.32770237
lipo-embedding-100-3.npy,4373339.958740538
pcqm4mv2_small-ensemble-100-7.npy,72391647.79548505
polymer_tg-penultimate-100-5.npy,16048167.95993008
logp-ensemble-100-8.npy,28533944.098898456
polymer_tg-top-100-3.npy,152779278.06924498
pcqm4mv2_small-penultimate-100-2.npy,72023065.38573006
lipo-embedding-100-6.npy,5030605.562575152
pcqm4mv2_small-penultimate-100-1.npy,73308452.42448172
polymer_tg-ensemble-100-1.npy,14448339.92398358
pcqm4mv2_small-embedding-100-2.npy,72841172.42553872
polymer_tg-top-100-4.npy,145412357.30343604
lipo-random-100-4.npy,4781739.245376581
pcqm4mv2_small-penultimate-100-5.npy,78737999.94796804
pcqm4mv2_small-ensemble-100-6.npy,69133318.05631469
polymer_tg-embedding-100-4.npy,15802130.915402006
lipo-random-100-6.npy,5667231.23186695
pcqm4mv2_small-random-100-8.npy,75723746.55958362
lipo-penultimate-100-3.npy,4604144.507793248
pcqm4mv2_small-penultimate-100-4.npy,72964582.80635375
polymer_tg-ensemble-100-7.npy,14569564.90347612
pcqm4mv2_small-penultimate-100-6.npy,74647552.96689595
pcqm4mv2_small-top-100-7.npy,215608856.5617991
lipo-random-100-7.npy,5296986.162170795
lipo-top-100-8.npy,21046691.507278
polymer_tg-embedding-100-8.npy,15683236.035126025
polymer_tg-top-100-6.npy,160232019.2221063
pcqm4mv2_small-embedding-100-9.npy,73990261.55541293
pcqm4mv2_small-top-100-9.npy,230068270.1659447
lipo-random-100-5.npy,5088449.709077036
pcqm4mv2_small-top-100-0.npy,232254372.0303057
pcqm4mv2_small-top-100-3.npy,191040108.021388
polymer_tg-random-100-5.npy,17937012.6291627
lipo-ensemble-100-5.npy,4598094.128700384
pcqm4mv2_small-penultimate-100-3.npy,82386742.56154908
pcqm4mv2_small-random-100-5.npy,78537527.34153874
polymer_tg-penultimate-100-8.npy,15903241.273963155
lipo-ensemble-100-3.npy,4418458.8394208625
lipo-penultimate-100-5.npy,4724701.226131487
polymer_tg-embedding-100-9.npy,14865174.140118925
lipo-top-100-4.npy,21584811.707021818
lipo-ensemble-100-8.npy,4067478.215765953
polymer_tg-embedding-100-7.npy,16730274.013002248
polymer_tg-top-100-9.npy,170642446.22516692
polymer_tg-top-100-2.npy,136609905.1033013
lipo-embedding-100-9.npy,4554398.303537801
polymer_tg-penultimate-100-0.npy,15617469.619144378
lipo-embedding-100-5.npy,4609357.18762373
lipo-top-100-0.npy,21211386.538487963
polymer_tg-embedding-100-3.npy,14576342.073843744
polymer_tg-penultimate-100-1.npy,15485904.880222462
polymer_tg-random-100-8.npy,18778208.714745265
polymer_tg-random-100-6.npy,17403634.281431124
polymer_tg-random-100-9.npy,17736226.7866411
polymer_tg-random-100-3.npy,16762966.761869283
polymer_tg-ensemble-100-3.npy,14749105.554411134
polymer_tg-ensemble-100-4.npy,13998346.377251465
qm9_g298-embedding-100-7.npy,39429982.77076108
qm9_g298-top-100-2.npy,614522926.9880183
qm9_g298-top-100-6.npy,440348233.1069193
qm9_g298-penultimate-100-5.npy,41218782.57830268
qm9_g298-random-100-7.npy,38914061.00670464
qm9_g298-random-100-9.npy,37253340.794457294
qm9_g298-ensemble-100-6.npy,33156282.670413144
qm9_g298-random-100-1.npy,36437586.555913314
qm9_g298-ensemble-100-0.npy,36310013.32587049
qm9_g298-embedding-100-6.npy,40798596.04501585
qm9_g298-penultimate-100-7.npy,37991376.0400839
qm9_g298-random-100-4.npy,39653487.4095154
qm9_g298-top-100-8.npy,459559886.8696409
qm9_g298-ensemble-100-7.npy,37730299.702834696
qm9_g298-embedding-100-1.npy,36800342.464957476
qm9_g298-top-100-0.npy,697587788.6580238
qm9_g298-ensemble-100-1.npy,35645828.599786945
qm9_g298-penultimate-100-6.npy,35055818.639730796
qm9_g298-ensemble-100-4.npy,36167581.71658048
qm9_g298-embedding-100-8.npy,34022743.18140327
qm9_g298-random-100-2.npy,42782025.64225075
qm9_g298-top-100-5.npy,754803673.3746431
qm9_g298-penultimate-100-9.npy,40137533.363481864
qm9_g298-embedding-100-9.npy,43019183.84789095
qm9_g298-ensemble-100-8.npy,30796530.16768473
qm9_g298-top-100-4.npy,702368987.1735016
qm9_g298-random-100-8.npy,38743625.48458903
qm9_g298-top-100-9.npy,536798233.9051836
qm9_g298-random-100-6.npy,35913448.45711719
qm9_g298-top-100-1.npy,551378057.2138358
qm9_g298-embedding-100-0.npy,37556799.5916217
qm9_g298-embedding-100-4.npy,38365504.15989755
qm9_g298-ensemble-100-9.npy,34143033.817632265
