,SdssC,IC0,nO,Xc-5d,SRW09,BIC3,SIC3,BIC4,NdO,GGI4,JGI10,nG12FARing,AETA_beta_ns_d,GhoseFilter,Lipinski,RotRatio,SlogP_VSA4,SlogP_VSA8,C3SP2,n6ARing,target
60,3.871913580246914,1.5099686126368168,0,0.6666666666666666,0.0,0.5876013637548226,0.5876013637548226,0.5876013637548226,0,0.0,0.0,0,0.0,False,True,0.125,0.0,0.0,0,0,3.7662723
61,3.919320987654322,1.4215541688301352,0,1.1477918909913547,0.0,0.6901867153439099,0.6901867153439099,0.6901867153439099,0,0.32,0.0,0,0.0,False,True,0.2,0.0,0.0,0,0,2.5563025
62,3.924552469135803,1.4618602772540858,0,0.5690355937288492,0.0,0.7362796496509926,0.7362796496509926,0.7362796496509926,0,0.16,0.0,0,0.0,False,True,0.2222222222222222,0.0,0.0,0,0,2.851941
63,3.95320987654321,1.4215541688301352,0,0.5690355937288492,0.0,0.7583807772486734,0.7583807772486734,0.7583807772486734,0,0.24,0.0,0,0.0,False,True,0.3,0.0,0.0,0,0,1.7102329
64,3.971036785084405,1.387291427643771,0,0.5690355937288492,0.0,0.7756926417026353,0.7756926417026353,0.7756926417026353,0,0.4,0.0,0,0.0,False,True,0.3636363636363636,0.0,0.0,0,0,1.230449
65,3.991811723146049,1.332112684358123,0,0.5690355937288492,0.0,0.7796037767729803,0.7796037767729803,0.8010955993971214,0,0.4,0.0,0,0.0,True,True,0.4615384615384615,0.0,0.0,0,0,0.8391547
66,4.00343318821764,1.2895281606953652,0,0.5690355937288492,0.0,0.7394019544876336,0.7394019544876336,0.8012182956260898,0,0.4,0.0082644628099173,0,0.0,True,True,0.5333333333333333,0.0,0.0,0,0,1.1139433
67,3.800203451751071,1.4731864679927211,0,0.8367876570272818,0.0,0.7684741986354218,0.7992692562696264,0.8024376807937325,0,0.568888888888889,0.0,0,0.0,True,True,0.1428571428571428,0.0,0.0,0,0,0.23044892
68,3.52118464978584,1.4374366326883632,0,0.7216878364870322,0.0,0.7266373400688226,0.7523174970032673,0.7266373400688226,0,0.6622222222222224,0.0,0,0.0,True,True,0.1333333333333333,0.0,6.076020106833881,1,0,2.30103
69,2.725432098765433,1.6493974703476992,0,0.2886751345948128,0.0,0.8567517667623957,0.9257048827786958,0.9255128526390366,0,0.3511111111111111,0.0,0,0.0,False,True,0.0909090909090909,0.0,6.076020106833881,1,0,0.41497335
70,0.0,1.9056390622295665,0,2.25,0.0,0.979569764547061,0.9166666666666666,0.979569764547061,0,0.0,0.0,0,0.0,False,True,0.1428571428571428,0.0,0.0,0,0,-1.1236223
71,0.0,1.521928094887362,0,0.0,0.0,0.7609640474436811,0.6554587535412855,0.7609640474436811,0,0.0,0.0,0,0.0,False,True,0.0,0.0,0.0,0,0,0.3063055
72,0.0,1.373336962476363,0,0.8073604499148398,7.83241092718792,0.7362477604580814,0.7477552634519175,0.7581858998874025,0,1.270555555555556,0.0,0,0.0,True,True,0.0588235294117647,23.671624184645573,0.0,0,0,3.0043213
73,0.0,1.3968436982954155,0,0.6875694891336299,7.635786861395585,0.724489503915154,0.7311877230179624,0.7502959555280571,0,1.1483333333333337,0.0,0,0.0,True,True,0.0714285714285714,11.835812092322788,0.0,0,0,3.020321
74,0.0,1.3516441151533924,0,0.1666666666666666,0.0,0.6536042149571435,0.6536042149571435,0.6536042149571435,0,0.2222222222222222,0.0,0,0.0,False,True,0.0,0.0,0.0,0,1,4.5941358
75,1.8171296296296295,1.3516441151533924,0,0.6123724356957945,0.0,0.5565572721647433,0.5565572721647433,0.5565572721647433,0,0.0,0.0,0,0.0,False,True,0.0,5.41499046939678,0.0,0,0,1.8855633
76,0.4273842592592594,1.9579393553211155,1,0.9309036597828996,6.898714534329988,0.7695203916807805,0.8078347747194918,0.8403342309073832,0,1.96,0.0,0,0.0,False,True,0.0588235294117647,0.0,6.076020106833881,1,0,1.3424227
77,0.5315509259259261,1.957939355321115,0,0.9309036597828996,6.898714534329988,0.7695203916807805,0.8078347747194918,0.8403342309073832,0,1.96,0.0,0,0.0,False,True,0.0588235294117647,0.0,6.076020106833881,1,0,1.0791812
78,1.6487791320231795,1.5178872290605931,1,1.9285113019775797,0.0,0.7253363117738535,0.745292998299391,0.7253363117738535,0,1.0622222222222224,0.0,0,0.0277777777777777,True,True,0.1666666666666666,0.0,6.076020106833881,1,0,1.0791812
79,0.0,1.3968436982954155,0,0.4368867239266071,6.823286122355687,0.750295955528057,0.7572327664479106,0.750295955528057,0,0.8200000000000002,0.0,0,0.0,True,True,0.1538461538461538,5.917906046161393,0.0,0,0,1.230449
80,0.0,1.3723775684811073,0,0.3678511301977579,6.823286122355687,0.6899565586046739,0.6941737681097224,0.7519966608350492,0,1.14,0.0,0,0.0,True,True,0.2352941176470588,5.917906046161393,0.0,0,0,0.9294189
81,0.0,1.3599924922184878,0,0.0,6.529418838262226,0.9098110735370422,0.9256603431473772,0.9098110735370422,0,0.205,0.0,0,0.0,False,True,0.1111111111111111,5.917906046161393,0.0,0,0,0.39794
82,0.0,1.4591479170272446,0,0.0,0.0,0.90701901811629,0.90701901811629,0.90701901811629,0,0.08,0.0,0,0.0,False,True,0.4,0.0,0.0,0,0,1.5433421
83,0.0,1.3995812306460644,0,0.0,0.0,0.8976167900760738,0.8976167900760738,0.8976167900760738,0,0.08,0.0,0,0.0,False,True,0.5,0.0,0.0,0,0,2.6334684
84,0.0,1.3786011816680388,0,1.9106532292788336,0.0,0.716118646878767,0.7364770586954896,0.716118646878767,0,1.4711111111111117,0.0,0,0.0,True,True,0.1176470588235294,0.0,6.076020106833881,1,0,0.27060497
85,0.0,1.3786011816680388,0,0.3434433619633035,0.0,0.8297714262641377,0.8533608530766674,0.8297714262641377,0,1.2311111111111113,0.0,0,0.0,True,True,0.2941176470588235,0.0,6.076020106833881,1,0,0.17732035
86,0.0,1.2950243779198094,0,0.3434433619633035,0.0,0.786894264314593,0.8027605837673154,0.83677524432832,0,1.2311111111111113,0.0059631103402147,0,0.0,True,True,0.4285714285714285,0.0,6.076020106833881,1,0,0.7851208
87,0.0,1.1737195857469152,0,0.3434433619633035,0.0,0.5650252803661964,0.5711321027488918,0.6239436505094733,0,1.2311111111111113,0.0039420838318909,0,0.0,False,False,0.625,0.0,6.076020106833881,1,0,0.8732192
88,0.0,1.3786011816680388,0,0.2357022603955158,0.0,0.70222117674442,0.7221844998123175,0.70222117674442,0,1.0711111111111111,0.0,0,0.0,True,True,0.2941176470588235,0.0,6.076020106833881,1,0,0.36253345
89,0.0,1.3787834934861751,0,0.0,0.0,0.6523007394965069,0.6339833333166621,0.6523007394965069,0,0.0,0.0,0,0.0,False,True,0.2,0.0,0.0,0,0,0.34314284
90,0.0,1.7841591278514215,0,0.0,0.0,0.8166746222236321,0.8429809818837098,0.8166746222236321,0,0.0,0.0,0,0.0,False,True,0.1666666666666666,11.33111286753076,0.0,0,0,-4.140387
91,0.0393518518518523,1.7574839898128798,2,0.4927992798267444,0.0,0.8343604297372124,0.8343604297372124,0.8343604297372124,1,0.08,0.0,0,0.0,False,True,0.25,0.0,0.0,0,0,-1.5574595
92,0.0740740740740746,1.6854752972273344,2,0.4927992798267444,0.0,0.8437066199654226,0.8437066199654226,0.8437066199654226,1,0.24,0.0,0,0.0,False,True,0.3333333333333333,0.0,0.0,0,0,-0.60615915
93,-0.3565459701911151,1.457985765510777,6,0.6106504100245023,0.0,0.779294898454622,0.7997504188836013,0.8398249547484347,2,1.2044444444444449,0.0057783219399381,0,0.0405405405405405,False,False,0.4736842105263157,0.0,0.0,1,0,2.0845497
94,-0.0680092592592587,1.750224877285235,3,0.4927992798267444,0.0,0.883401527984509,0.883401527984509,0.883401527984509,1,0.32,0.0,0,0.0,False,True,0.4,0.0,0.0,0,0,0.22919558
95,0.0,2.0,0,0.0,0.0,0.8905179677700554,0.8333333333333334,0.8905179677700554,0,0.0,0.0,0,0.0,False,True,0.2,0.0,0.0,0,0,-2.8270679
96,0.0,2.0,0,0.0,0.0,0.8905179677700554,0.8333333333333334,0.8905179677700554,0,0.0,0.0,0,0.0,False,True,0.2,0.0,0.0,0,0,-1.8573693
97,0.0,1.4353713907745331,0,0.0,0.0,0.8565359801139569,0.8224908743082041,0.8565359801139569,0,0.0,0.0,0,0.0,False,True,0.25,0.0,0.0,0,0,-0.34526145
98,0.0,1.8910611120726528,0,0.0,0.0,0.887346954847329,0.9298966940476158,0.887346954847329,0,0.0,0.0,0,0.0,False,True,0.2,11.33111286753076,0.0,0,0,-4.1503024
99,0.055555555555556,1.8423709931771084,2,0.1666666666666666,0.0,0.8732737098805868,0.8732737098805868,0.8732737098805868,1,0.08,0.0,0,0.0,False,True,0.2857142857142857,0.0,0.0,0,0,-0.537602
100,0.0902777777777783,1.7574839898128798,2,0.1666666666666666,0.0,0.8740065897889193,0.8740065897889193,0.8740065897889193,1,0.16,0.0,0,0.0,False,True,0.375,0.0,0.0,0,0,1.1731863
101,0.1416164767738543,1.402800386248768,2,0.1666666666666666,0.0,0.7096670112975275,0.7096670112975275,0.80535846720662,1,0.24,0.0070838252656434,0,0.0,True,True,0.6875,0.0,0.0,0,0,1.6794279
102,0.146363889833424,1.3225078451055432,2,0.1666666666666666,0.0,0.5941974536662892,0.5941974536662892,0.6829016042867827,1,0.24,0.0045078888054094,0,0.0,True,False,0.75,0.0,0.0,0,0,1.813581
103,0.149036466578097,1.266740279584632,2,0.1666666666666666,0.0,0.5136582583231901,0.5136582583231901,0.5912334370386523,1,0.24,0.0033057851239669,0,0.0,False,False,0.7916666666666666,0.0,0.0,0,0,1.9580859
104,0.1507451043022043,1.2255579072016076,2,0.1666666666666666,0.0,0.455235232360271,0.455235232360271,0.5232382099546775,1,0.24,0.0026098303610265,0,0.0,False,False,0.8214285714285714,0.0,0.0,0,0,1.9703469
105,0.4675925925925928,1.738149333192866,1,0.2357022603955158,0.0,0.8595824360039367,0.8595824360039367,0.8595824360039367,1,0.0,0.0,0,0.0,False,True,0.3333333333333333,0.0,0.0,0,0,-0.87152183
106,0.0,1.295461844238322,0,0.0,0.0,0.764240758439705,0.7511553347015191,0.764240758439705,0,0.16,0.0,0,0.0,False,True,0.4285714285714285,5.917906046161393,0.0,0,0,1.0955504
107,0.0,1.295461844238322,0,0.0,0.0,0.8672896861162782,0.8524398460347836,0.8672896861162782,0,0.16,0.0,0,0.0,False,True,0.5714285714285714,0.0,0.0,0,0,4.752817
108,0.0,1.9056390622295665,0,0.0,0.0,0.979569764547061,0.9166666666666666,0.979569764547061,0,0.0,0.0,0,0.0,False,True,0.25,0.0,0.0,0,0,-1.5002024
109,0.0,1.9056390622295665,0,0.0,0.0,0.979569764547061,0.9166666666666666,0.979569764547061,0,0.0,0.0,0,0.0,False,True,0.25,0.0,0.0,0,0,-2.0
110,0.444490740740741,1.824816986216862,1,0.1924500897298752,6.555356891810665,0.885455472151804,0.9008804575298364,0.885455472151804,1,0.33,0.0,0,0.0,False,True,0.2,0.0,0.0,0,0,-2.5284069
111,0.0,1.836591668108979,1,0.0,0.0,0.9825675930733632,0.9298966940476158,0.9825675930733632,0,0.0,0.0,0,0.0,False,True,0.25,0.0,0.0,0,0,-0.31675005
112,0.0,1.7295739585136225,1,0.0,0.0,0.873569864076289,0.8429809818837098,0.873569864076289,0,0.0,0.0,0,0.0,False,True,0.4,0.0,0.0,0,0,0.07929976
113,0.138657407407408,1.5759136532083846,2,0.1178511301977579,0.0,0.7617354931651753,0.7701408015872945,0.8041841461582553,1,0.4311111111111112,0.0,0,0.0,False,True,0.2307692307692307,5.917906046161393,0.0,0,1,-0.23620628
114,-0.1292998866213146,1.562806631693174,2,0.2845177968644246,0.0,0.8366773173491766,0.867466816142267,0.8366773173491766,1,0.7022222222222223,0.0,0,0.0,True,True,0.25,0.0,0.0,2,0,0.24502781
115,-0.1342129629629624,1.650022421648354,2,0.1178511301977579,0.0,0.895192663028035,0.9386137518291132,0.895192663028035,1,0.6222222222222225,0.0,0,0.0,True,True,0.2142857142857142,6.923737199690624,0.0,2,0,-0.33591676
116,-0.1382870370370366,1.7004448031130073,2,0.1178511301977579,0.0,0.8765680819563445,0.9267672896410716,0.9253256672767722,1,0.4311111111111112,0.0,0,0.0,False,True,0.2307692307692307,0.0,0.0,1,0,-0.36651188
117,-0.0925462962962961,1.8423709931771084,2,0.0,0.0,0.8732737098805868,0.8732737098805868,0.8732737098805868,1,0.16,0.0,0,0.0,False,True,0.2857142857142857,0.0,0.0,0,0,-0.8545467
