,SdssC,BIC4,Xc-5d,SRW09,IC0,nO,n6ARing,BIC3,NdO,SlogP_VSA2,JGI3,GGI4,C3SP2,AETA_beta_ns_d,SIC3,JGI10,RotRatio,SIC2,GhoseFilter,SlogP_VSA8,target
73,0.0,0.7502959555280571,0.6875694891336299,7.635786861395585,1.3968436982954155,0,0,0.724489503915154,0,8.073872300533118,0.0852623456790123,1.1483333333333337,0,0.0,0.7311877230179624,0.0,0.0714285714285714,0.6790976361580655,True,0.0,3.6287003
74,0.0,0.6536042149571435,0.1666666666666666,0.0,1.3516441151533924,0,1,0.6536042149571435,0,0.0,0.046875,0.2222222222222222,0,0.0,0.6536042149571435,0.0,0.0,0.5470208964824184,False,0.0,4.964481
75,1.8171296296296295,0.5565572721647433,0.6123724356957945,0.0,1.3516441151533924,0,0,0.5565572721647433,0,0.0,0.046875,0.0,0,0.0,0.5565572721647433,0.0,0.0,0.5565572721647433,False,0.0,2.7720277
76,0.4273842592592594,0.8403342309073832,0.9309036597828996,6.898714534329988,1.9579393553211155,1,0,0.7695203916807805,0,0.0,0.0622222222222222,1.96,1,0.0,0.8078347747194918,0.0,0.0588235294117647,0.7830548891019511,False,6.076020106833881,2.9548767
77,0.5315509259259261,0.8403342309073832,0.9309036597828996,6.898714534329988,1.957939355321115,0,0,0.7695203916807805,0,0.0,0.0622222222222222,1.96,1,0.0,0.8078347747194918,0.0,0.0588235294117647,0.7830548891019511,False,6.076020106833881,2.8134327
78,1.6487791320231795,0.7253363117738535,1.9285113019775797,0.0,1.5178872290605931,1,0,0.7253363117738535,0,8.317393252699539,0.0462962962962962,1.0622222222222224,1,0.0277777777777777,0.745292998299391,0.0,0.1666666666666666,0.7051769114727019,True,6.076020106833881,1.80618
79,0.0,0.750295955528057,0.4368867239266071,6.823286122355687,1.3968436982954155,0,0,0.750295955528057,0,8.073872300533118,0.0920138888888889,0.8200000000000002,0,0.0,0.7572327664479106,0.0,0.1538461538461538,0.7311877230179622,True,0.0,2.146128
80,0.0,0.7519966608350492,0.3678511301977579,6.823286122355687,1.3723775684811073,0,0,0.6899565586046739,0,16.147744601066236,0.1066919191919192,1.14,0,0.0,0.6941737681097224,0.0,0.2352941176470588,0.6562241845497158,True,0.0,1.8633229
81,0.0,0.9098110735370422,0.0,6.529418838262226,1.3599924922184878,0,0,0.9098110735370422,0,0.0,0.0813492063492063,0.205,0,0.0,0.9256603431473772,0.0,0.1111111111111111,0.8078347747194917,False,0.0,1.3222193
82,0.0,0.90701901811629,0.0,0.0,1.4591479170272446,0,0,0.90701901811629,0,0.0,0.0416666666666666,0.08,0,0.0,0.90701901811629,0.0,0.4,0.90701901811629,False,0.0,2.1671066
83,0.0,0.8976167900760738,0.0,0.0,1.3995812306460644,0,0,0.8976167900760738,0,0.0,0.03125,0.08,0,0.0,0.8976167900760738,0.0,0.5,0.8976167900760738,False,0.0,2.6180482
84,0.0,0.716118646878767,1.9106532292788336,0.0,1.3786011816680388,0,0,0.716118646878767,0,8.073872300533118,0.0602678571428571,1.4711111111111117,1,0.0,0.7364770586954896,0.0,0.1176470588235294,0.6949724705859631,True,6.076020106833881,1.6446626
85,0.0,0.8297714262641377,0.3434433619633035,0.0,1.3786011816680388,0,0,0.8297714262641377,0,8.073872300533118,0.0651041666666666,1.2311111111111113,1,0.0,0.8533608530766674,0.0,0.2941176470588235,0.7911039709123776,True,6.076020106833881,1.3775965
86,0.0,0.83677524432832,0.3434433619633035,0.0,1.2950243779198094,0,0,0.786894264314593,0,8.073872300533118,0.0558035714285714,1.2311111111111113,1,0.0,0.8027605837673154,0.0059631103402147,0.4285714285714285,0.6972812747905481,True,6.076020106833881,1.8260614
87,0.0,0.6239436505094733,0.3434433619633035,0.0,1.1737195857469152,0,0,0.5650252803661964,0,8.073872300533118,0.0400641025641025,1.2311111111111113,1,0.0,0.5711321027488918,0.0039420838318909,0.625,0.4938960133046667,False,6.076020106833881,1.8077925
88,0.0,0.70222117674442,0.2357022603955158,0.0,1.3786011816680388,0,0,0.70222117674442,0,8.073872300533118,0.0602678571428571,1.0711111111111111,1,0.0,0.7221844998123175,0.0,0.2941176470588235,0.680679911702791,True,6.076020106833881,1.6292136
89,0.0,0.6523007394965069,0.0,0.0,1.3787834934861751,0,0,0.6523007394965069,0,0.0,0.0,0.0,0,0.0,0.6339833333166621,0.0,0.2,0.6339833333166621,False,0.0,1.4281838
90,0.0,0.8166746222236321,0.0,0.0,1.7841591278514215,0,0,0.8166746222236321,0,0.0,0.0208333333333333,0.0,0,0.0,0.8429809818837098,0.0,0.1666666666666666,0.8429809818837098,False,0.0,-1.5441489
91,0.0393518518518523,0.8343604297372124,0.4927992798267444,0.0,1.7574839898128798,2,0,0.8343604297372124,1,13.079102829229384,0.0454545454545454,0.08,0,0.0,0.8343604297372124,0.0,0.25,0.8343604297372124,False,0.0,0.5662677
92,0.0740740740740746,0.8437066199654226,0.4927992798267444,0.0,1.6854752972273344,2,0,0.8437066199654226,1,12.576187252464766,0.0520833333333333,0.24,0,0.0,0.8437066199654226,0.0,0.3333333333333333,0.7742931560174949,False,0.0,1.031234
93,-0.3565459701911151,0.8398249547484347,0.6106504100245023,0.0,1.457985765510777,6,0,0.779294898454622,2,31.75925646944245,0.0255102040816326,1.2044444444444449,1,0.0405405405405405,0.7997504188836013,0.0057783219399381,0.4736842105263157,0.6745469565001284,False,0.0,2.8582368
