,SdssC,Xc-5d,SRW09,SIC3,IC0,nO,BIC3,BIC4,NdO,n6ARing,GGI4,SlogP_VSA2,C3SP2,JGI3,JGI10,RotRatio,AETA_beta_ns_d,GhoseFilter,SlogP_VSA8,JGI4,target
15,3.47430476694324,1.0850356152625436,0.0,0.7765879164610618,1.2274504770665493,0,0.7576118988084423,0.8022978027283287,0,0,1.484444444444445,8.073872300533118,3,0.0531914893617021,0.0062003092306122,0.3125,0.0,False,12.152040213667762,0.0353439153439153,1.9249837
16,3.482300326278085,0.818689580036991,0.0,0.80245213993536,1.237415663761076,0,0.7818428708123694,0.8289173041226109,0,0,1.4444444444444446,8.073872300533118,3,0.05,0.0060240451654593,0.3548387096774194,0.0,False,12.152040213667762,0.0361111111111111,1.9381351
17,3.5015101923232685,0.6520229133703244,0.0,0.8007027864571227,1.2274504770665493,0,0.7811375191020081,0.83922919419786,0,0,1.4044444444444446,8.073872300533118,3,0.0444444444444444,0.005242793121581,0.40625,0.0,False,12.152040213667762,0.0342547425474254,1.8794776
18,3.467667862181335,0.6520229133703244,0.0,0.8011399176039566,1.2718108456786592,0,0.7769124422490704,0.8460796356862288,0,0,1.1733333333333331,8.073872300533118,2,0.0496794871794871,0.0060896041757285,0.3571428571428571,0.0,False,12.152040213667762,0.0335238095238095,1.9601841
19,3.4464682539682543,2.971332926677937,7.661527081358517,0.7259386755159266,1.1968693094032663,0,0.6971236174198265,0.7394632933165984,0,0,1.5022222222222226,0.0,4,0.0870726495726495,0.009931129476584,0.074074074074074,0.0,False,12.152040213667762,0.0385185185185185,4.0127554
20,2.668258692365836,0.9142634612365024,7.368339686311381,0.7611834233831933,1.4323591457496476,0,0.7263925730972647,0.7572841896077427,0,0,1.6444444444444446,0.0,4,0.0928030303030303,0.0112746148352208,0.074074074074074,0.04,False,12.152040213667762,0.0411111111111111,4.1367207
21,3.4288350340136056,0.9142634612365024,7.368339686311381,0.7611834233831932,1.347912390625054,0,0.7263925730972646,0.7572841896077427,0,0,1.4533333333333336,0.0,4,0.0868055555555555,0.0136210590756045,0.0769230769230769,0.0208333333333333,False,12.152040213667762,0.0403703703703703,3.9637878
22,3.4649744897959183,0.9142634612365024,7.368339686311381,0.7471840772503473,1.2069084251518167,0,0.715424951001188,0.7511419511207534,0,0,1.4533333333333336,0.0,5,0.0868055555555555,0.0136210590756045,0.0769230769230769,0.0,False,12.152040213667762,0.0403703703703703,3.69897
23,3.36324861426052,0.9142634612365024,7.368339686311381,0.7611834233831932,1.347912390625054,0,0.7263925730972646,0.7572841896077427,0,0,1.4533333333333336,0.0,4,0.0868055555555555,0.0136210590756045,0.0769230769230769,0.0208333333333333,False,12.152040213667762,0.0403703703703703,3.968483
24,2.7807662509448225,1.0809301279031691,7.368339686311381,0.7530906278067515,1.4323591457496476,0,0.718669668969645,0.7572841896077427,0,0,1.6444444444444448,0.0,4,0.0851851851851851,0.0135191744282653,0.074074074074074,0.04,False,12.152040213667762,0.0432748538011695,4.25042
25,3.175858843537415,0.9142634612365024,7.368339686311381,0.7611834233831932,1.347912390625054,0,0.7263925730972646,0.7572841896077427,0,0,1.4533333333333336,0.0,4,0.0868055555555555,0.0136210590756045,0.0769230769230769,0.0208333333333333,False,12.152040213667762,0.0403703703703703,4.198657
26,3.0633512849584283,0.9142634612365024,7.368339686311381,0.7611834233831932,1.347912390625054,0,0.7263925730972646,0.7572841896077427,0,0,1.4533333333333336,0.0,4,0.089781746031746,0.0106113321769887,0.0769230769230769,0.0208333333333333,False,12.152040213667762,0.0392792792792792,4.10721
