,temperature_C,NValance_composition_average,HeatFusion_arithmetic_average,valence_composition_average,ThermalConductivity_composition_average,ThirdIonizationEnergy_composition_average,ElectricalConductivity_arithmetic_average,MiracleRadius_composition_average,pH2O,IonicRadii_composition_average,BulkModulus_composition_average,ThermalExpansionCoefficient_composition_average,BCCfermi_composition_average,Density_composition_average,HHIr_composition_average,Polarizability_composition_average,CovalentRadii_composition_average,Column_composition_average,SpaceGroupNumber_composition_average,BCCenergy_pa_composition_average,SpecificHeatCapacity_composition_average,HeatCapacityMass_composition_average,BCCvolume_pa_composition_average,MendeleevNumber_composition_average,GSenergy_pa_composition_average,target
837,500.0,5.630000000000001,6.8375,2.83,19.73344,39.66582,3.975,106.92,0.016,1.2262,36.472,474.018,3.6396062828,2356.7374,1064.0,9.8432,1.0461,11.63,97.75,-3.6038225578,0.68218,0.68113,18.4784,65.12,-4.98599718475,0.00499384
838,250.0,5.69,6.8836,2.7300000000000004,20.54744,39.46376,6.56,107.94,0.016,1.2352,34.104,474.694,3.4653716406,2289.337400000001,1058.0,9.730866666666,1.0623,11.69,97.75,-3.4038078554,0.6812400000000001,0.68009,19.0694,65.32000000000001,-4.78500701735,0.00434407
839,250.0,5.69,6.8836,2.7300000000000004,20.54744,39.46376,6.56,107.94,0.016,1.2352,34.104,474.694,3.4653716406,2289.337400000001,1058.0,9.730866666666,1.0623,11.69,97.75,-3.4038078554,0.6812400000000001,0.68009,19.0694,65.32000000000001,-4.78500701735,0.00434407
840,250.0,5.76,7.1296,2.640000000000001,19.825440000000004,43.81344,7.18,107.5,0.016,1.2256,30.96,475.406,3.363983,2160.2974,1130.0,8.117533333332,1.0642,11.76,97.0,-3.2079583406000003,0.68976,0.68916,18.3312,65.46000000000001,-4.5899862232,0.013222886
841,250.0,5.4,8.135,2.6800000000000006,17.36044,38.68536,3.95,110.16,0.016,1.2528,30.76,474.46,3.3255707644,2141.5774,1088.0,10.6732,1.086,11.4,97.4,-3.4398448164,0.6766399999999999,0.6753600000000001,20.134,63.28,-4.823041083600001,0.013222886
842,250.0,5.65,6.8836,2.77,20.18944,39.37305,6.56,107.79,0.016,1.2332999999999998,35.104,474.51,3.4907358421000003,2296.6774,1053.0,9.873033333333,1.0615,11.65,98.1,-3.475091784,0.6818500000000001,0.6807,19.035100000000003,65.18,-4.8554618618,0.010879271
843,250.0,5.61,6.8375,2.81,19.83144,39.282340000000005,3.975,107.64,0.016,1.2313999999999998,36.104,474.326,3.5161000436000003,2304.0174,1048.0,10.0152,1.0607,11.61,98.45,-3.5463757126,0.6824600000000001,0.6813100000000001,19.0008,65.04,-4.92591670625,0.010879271
844,250.0,5.6,7.145,2.8,18.39344,43.4506,4.75,106.9,0.016,1.218,34.96,474.67,3.4654398060000005,2189.6574,1110.0,8.6862,1.061,11.6,98.4,-3.4930940550000003,0.6922,0.6916,18.194000000000003,64.9,-4.871805601,0.008115024
845,250.0,5.8100000000000005,6.8836,2.6900000000000004,21.067440000000005,40.41214,6.56,106.8,0.016,1.2286,32.84,474.446,3.661655716,2380.0974,1100.0,9.102533333331998,1.0347,11.81,95.65,-3.3761336886000004,0.6794600000000001,0.6785100000000001,18.093200000000003,65.76,-4.76425828545,0.008115024
846,250.0,5.5600000000000005,8.7325,2.2,20.52844,39.1412,5.625,110.16,0.016,1.2688,32.36,474.652,3.275798174,2305.7374,1296.0,10.5292,1.0844,11.56,91.8,-3.23098117,0.6721600000000001,0.6708799999999999,20.0876,63.76000000000001,-4.6302258492,0.0060638309999999
847,250.0,5.630000000000001,6.8375,2.83,19.73344,39.66582,3.975,106.92,0.016,1.2262,36.472,474.018,3.6396062828,2356.7374,1064.0,9.8432,1.0461,11.63,97.75,-3.6038225578,0.68218,0.68113,18.4784,65.12,-4.98599718475,0.0060638309999999
848,250.0,5.7333333333333325,8.956000000000003,2.355555555555556,23.92744444444445,42.68115555555555,7.379999999999999,111.66666666666669,0.016,1.2155555555555555,40.62222222222223,440.9577777777778,3.453682072888889,2615.193888888889,1408.888888888889,9.402222222222225,1.096,11.288888888888891,101.7777777777778,-3.3758391640000003,0.6619111111111111,0.6614666666666666,19.349555555555558,62.977777777777774,-4.6703457512222215,0.018891728
849,250.0,5.727272727272728,7.132000000000001,2.7272727272727275,20.80267272727273,47.25154545454545,8.274999999999999,112.18181818181816,0.016,1.1836363636363636,34.09090909090909,434.0863636363636,3.4161952977272723,2354.688545454545,1295.4545454545453,7.507151515149999,1.1018181818181816,11.181818181818182,108.13636363636364,-3.2820794459090905,0.6692727272727272,0.6695454545454544,18.617727272727272,62.4090909090909,-4.539886737045454,0.018891728
850,250.0,5.569536423841059,6.8375,2.8940397350993377,21.86126313465784,37.65843708609272,3.975,112.16777041942606,0.016,1.2139072847682115,39.84988962472407,442.61147902869766,3.5620175437086097,2542.9173002207517,1104.8565121412803,10.97109492273731,1.095011037527594,11.154525386313468,107.41942604856511,-3.6591159616556297,0.6578145695364239,0.6567527593818985,20.211677704194265,62.76158940397352,-4.943463871059604,0.015847469
851,250.0,5.6004319654427634,6.914999999999999,2.8963282937365014,18.559127861771053,46.450004319654425,4.525,108.33045356371493,0.016,1.182937365010799,37.62419006479482,449.9146868250541,3.705208102807776,2383.403514038877,1237.5809935205184,7.96798272138229,1.0585097192224622,11.280777537796974,103.8682505399568,-3.6501640811663054,0.6807991360691146,0.6809265658747301,17.40861771058315,63.1879049676026,-4.960123230647948,0.015847469
852,250.0,5.6220302375809945,6.914999999999999,2.9179265658747298,18.7744626349892,45.92244492440605,4.525,107.79049676025916,0.016,1.1807775377969765,38.22894168466523,449.5410367170627,3.836188300215983,2459.3430388768898,1239.7408207343412,8.08785313174946,1.0442548596112309,11.302375809935205,103.19870410367172,-3.717505865399568,0.6784233261339093,0.6785291576673866,17.075140388768894,63.29589632829374,-5.030203848034557,0.012509968
853,600.0,5.76,7.1296,2.640000000000001,19.825440000000004,43.81344,7.18,107.5,0.02,1.2256,30.96,475.406,3.363983,2160.2974,1130.0,8.117533333332,1.0642,11.76,97.0,-3.2079583406000003,0.68976,0.68916,18.3312,65.46000000000001,-4.5899862232,0.012509968
854,550.0,5.76,7.1296,2.640000000000001,19.825440000000004,43.81344,7.18,107.5,0.02,1.2256,30.96,475.406,3.363983,2160.2974,1130.0,8.117533333332,1.0642,11.76,97.0,-3.2079583406000003,0.68976,0.68916,18.3312,65.46000000000001,-4.5899862232,0.0100129119999999
855,500.0,5.76,7.1296,2.640000000000001,19.825440000000004,43.81344,7.18,107.5,0.02,1.2256,30.96,475.406,3.363983,2160.2974,1130.0,8.117533333332,1.0642,11.76,97.0,-3.2079583406000003,0.68976,0.68916,18.3312,65.46000000000001,-4.5899862232,0.0100129119999999
856,450.0,5.76,7.1296,2.640000000000001,19.825440000000004,43.81344,7.18,107.5,0.02,1.2256,30.96,475.406,3.363983,2160.2974,1130.0,8.117533333332,1.0642,11.76,97.0,-3.2079583406000003,0.68976,0.68916,18.3312,65.46000000000001,-4.5899862232,0.028127481
857,400.0,5.76,7.1296,2.640000000000001,19.825440000000004,43.81344,7.18,107.5,0.02,1.2256,30.96,475.406,3.363983,2160.2974,1130.0,8.117533333332,1.0642,11.76,97.0,-3.2079583406000003,0.68976,0.68916,18.3312,65.46000000000001,-4.5899862232,0.028127481
