,SdssC,BIC3,Xc-5d,IC0,nO,SRW09,BIC4,NdO,GGI4,n6ARing,SIC3,AETA_beta_ns_d,JGI10,C3SP2,SlogP_VSA2,GhoseFilter,nG12FAHRing,RotRatio,JGI3,SlogP_VSA8,target
303,-1.6081232153355156,0.7978829669424462,1.1712001829483536,1.712935039619369,4,0.0,0.804682631593923,2,2.2622222222222224,0,0.8316407314190501,0.0,0.0082542597694112,1,25.152374504929536,True,0,0.3571428571428571,0.0725,0.0,1.0916078
304,-2.451531897745189,0.8142804120550975,1.0671608896316762,1.728707842226376,7,7.887959336599945,0.874826298432339,6,3.2533333333333347,0,0.8777907032040732,0.0306122448979591,0.0068249065494244,6,40.75986698011536,False,0,0.1272727272727272,0.058588761174968,0.0,-0.67366415
305,0.0,0.830576720017683,0.4666099714203531,1.416361954434675,2,0.0,0.8963189526491324,0,3.022222222222223,0,0.8943865666187867,0.0208333333333333,0.0062175759145456,7,9.967957041894415,False,0,0.1272727272727272,0.0304878048780487,55.31703531749555,0.22076166
306,-4.338689111206076,0.7642481660473375,3.511277394720274,1.7918408776349417,6,7.887959336599945,0.8085662041414422,4,5.857777777777779,0,0.8128204208524147,0.0126582278481012,0.0083776908375838,14,41.2981045562993,False,0,0.1136363636363636,0.0711360398860398,33.380708950181976,1.2324879
307,-4.373017622573792,0.7893220120504362,3.4279440613869405,1.83844771362182,6,7.887959336599945,0.8297080948405589,4,5.715555555555557,0,0.839845862222173,0.0136986301369863,0.0080898713221945,12,41.2981045562993,False,0,0.1111111111111111,0.0748084291187739,22.253805966787983,1.1809856
308,-4.381840603731041,0.8006409127522888,3.4279440613869405,1.918869670989908,6,8.132412674500905,0.8372338474969933,4,5.913333333333335,0,0.852272490752702,0.0138888888888888,0.0087494722968729,10,41.2981045562993,False,0,0.1125,0.075508607198748,20.881197370796592,1.0663259
309,-1.3301764206926712,0.792144470116315,1.7014727424497378,1.5080755669522956,8,7.887959336599945,0.8532861120215226,4,4.417777777777779,0,0.8414930049368883,0.0289855072463768,0.0071195033595739,10,28.945507521412356,False,0,0.1538461538461538,0.0622795414462081,11.126902983393991,-0.9913998
310,-4.404875067199915,0.8188308046008568,3.4279440613869405,1.8816401362087416,6,7.887959336599945,0.8634021740081567,4,5.795555555555557,0,0.871836225972274,0.0136986301369863,0.0084613544039663,10,46.28208307724651,False,0,0.1111111111111111,0.0748084291187739,22.514758973090917,1.0845762
311,0.0,0.8396284690007035,0.8314586292361601,1.7737369550246451,5,7.887959336599945,0.8812643908699033,4,2.0088888888888894,0,0.9180550389682688,0.0806451612903225,0.0073124341053633,4,9.551078168738565,True,0,0.0857142857142857,0.0696881091617933,27.232283132542747,-0.7778388
312,-0.3259450298066157,0.8065435354437959,0.7805958655852391,1.4650037904249682,5,7.221835825288449,0.8714398128269292,2,2.1788888888888893,0,0.8680781178484345,0.025,0.0043923840523988,5,11.75255023431679,False,0,0.1555555555555555,0.0531045751633986,0.0,-0.1526974
313,-1.283174830406561,0.8303837944433174,0.9147919625694936,1.6818655929351,5,7.887959336599945,0.8875872736408901,4,2.231111111111112,0,0.903212545825712,0.0135135135135135,0.0081576369758187,6,28.945507521412356,True,0,0.0952380952380952,0.0639297385620915,11.126902983393991,-0.6019905
314,-1.2410836451045253,0.7853379345243476,1.4534670971643069,1.582103142127762,7,7.887959336599945,0.8468386942811243,4,3.235555555555557,0,0.8393030082809982,0.0277777777777777,0.0066124705162138,6,28.945507521412356,False,0,0.1475409836065573,0.0622165532879818,0.0,-0.7447275
315,-0.2782090088797584,0.8098219525927183,1.2101542437835098,1.6037154211354407,6,7.221835825288449,0.8662421385521538,3,2.2588888888888894,0,0.872849138693163,0.024390243902439,0.0051466983672762,3,14.387102272280789,False,0,0.1521739130434782,0.0570987654320987,0.0,0.0
316,-3.439372496384065,0.69037209738284,4.85562735605062,1.7209708041364369,4,7.901377353792616,0.7294652206603892,4,6.6544444444444455,0,0.7201482339445617,0.0,0.0076755486121877,12,42.15761446973645,False,0,0.1351351351351351,0.0779373123123123,0.0,1.90309
317,-2.476942960264953,0.66108907108202,3.7112897887532137,1.7106089255451828,4,7.901377353792616,0.6966082055378925,4,5.605555555555556,0,0.6890836904176791,0.0,0.0081211197163169,11,35.981315952292974,False,0,0.1428571428571428,0.0737268518518518,0.0,1.673021
318,-2.984047387894928,0.7178894294495447,3.464337392012846,1.939755798399146,4,7.901377353792616,0.7700529730132476,4,4.423333333333335,0,0.7608200390500057,0.0,0.0089909192939495,9,35.981315952292974,False,0,0.0638297872340425,0.0826023391812865,0.0,1.9395193
319,-2.4795400393031697,0.7179738941002937,3.628317583895975,1.752760997862835,4,7.901377353792616,0.8113215637665028,4,5.810000000000002,0,0.7585823350866852,0.0,0.0071241710029588,15,35.981315952292974,False,0,0.0793650793650793,0.0772497704315886,22.253805966787983,1.7403626
320,-2.599889361454345,0.7270414507052002,3.588870593049012,1.7865191975130672,4,7.901377353792616,0.7463800259790839,4,5.525555555555557,0,0.7641517304326363,0.0,0.0095921715705763,11,35.981315952292974,False,0,0.1034482758620689,0.0745287698412698,11.126902983393991,1.9263425
321,-2.6371100532204927,0.7283410445330356,3.3831180640114784,1.851969989822692,4,7.901377353792616,0.7774693237505476,4,5.045555555555557,0,0.772613546023861,0.0,0.0069032933458006,11,35.981315952292974,False,0,0.074074074074074,0.0802617521367521,11.126902983393991,1.7307823
322,-2.705041867411325,0.7389674955175947,3.5111495105175483,1.7826709198677728,4,7.901377353792616,0.7859980637121107,4,5.312222222222224,0,0.7901030496616049,0.0,0.0081793883855739,13,35.981315952292974,False,0,0.064516129032258,0.0716435185185185,32.671799841253176,2.149219
323,-3.475485137951252,0.7534981484887061,4.649874827013086,1.769559583363412,4,7.901377353792616,0.7807397303548532,4,6.494444444444445,0,0.7904196959675065,0.0,0.0074521771124158,12,42.15761446973645,False,0,0.1142857142857142,0.082390873015873,0.0,1.7185017
324,-3.5115977795184383,0.7572894035272586,4.44412229797555,1.81948749557764,4,7.901377353792616,0.8092191850790342,4,6.014444444444446,0,0.8001215208304826,0.0,0.0066554260288209,12,42.15761446973645,False,0,0.0909090909090909,0.0873842592592592,0.0,1.4065402
325,-3.2048377194199427,0.7687398811211095,3.2709499502343844,1.9594342223355057,4,7.901377353792616,0.8359045026809319,4,4.072222222222223,0,0.8174047241941368,0.0,0.007701619368286,8,35.981315952292974,False,0,0.0652173913043478,0.085546398046398,0.0,1.79588
326,-2.6009411500928685,0.7348909818141072,4.181695255126502,1.6681908156553231,4,8.38776764397578,0.7658553511159525,4,6.345555555555556,0,0.7749946930650405,0.0,0.0074408568347962,15,35.981315952292974,False,0,0.0945945945945946,0.0777588813303098,11.126902983393991,1.9263425
