,DP,2-(diethylamino)ethyl methacrylate,2-hydroxypropyl methacrylate,2-sulfopropyl methacrylate,butyl methacrylate,3-(dimethylamino)propyl methacrylate,methyl methacrylate,poly(ethylene glycol) methyl ether methacrylate,trimethylammonium chloride ethyl methacrylate,target
30889,100.0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.2,25.371801376342773
30890,100.0,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.1,9.743749618530272
30891,100.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.6,28.31371688842773
30892,100.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.5,26.94647026062012
30893,100.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.4,42.93651580810547
30894,100.0,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.3,32.81821060180664
30895,100.0,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.2,22.9814510345459
30896,100.0,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.1,9.985858917236328
30897,100.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.5,30.26352882385254
30898,100.0,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.4,36.71389389038086
30899,100.0,0.0,0.1,0.3,0.3,0.0,0.0,0.0,0.3,32.58198928833008
30900,100.0,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.2,20.48947525024414
30901,100.0,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.1,6.572643280029297
30902,100.0,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.4,45.14547729492188
30903,100.0,0.0,0.1,0.4,0.2,0.0,0.0,0.0,0.3,21.487268447875977
30904,100.0,0.0,0.1,0.4,0.3,0.0,0.0,0.0,0.2,9.6536283493042
30905,100.0,0.0,0.1,0.4,0.4,0.0,0.0,0.0,0.1,2.650831460952759
30906,100.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.3,13.010993957519531
30907,100.0,0.0,0.1,0.5,0.2,0.0,0.0,0.0,0.2,3.944448471069336
30908,100.0,0.0,0.1,0.5,0.3,0.0,0.0,0.0,0.1,0.8493108749389648
30909,100.0,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.2,5.473792552947998
30910,100.0,0.0,0.1,0.6,0.2,0.0,0.0,0.0,0.1,0.1233961582183837
30911,100.0,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.1,0.4430164098739624
30912,100.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.6,18.5996150970459
30913,100.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.5,48.04244995117188
30914,100.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.4,52.22420501708984
30915,100.0,0.0,0.2,0.1,0.4,0.0,0.0,0.0,0.3,48.02520751953125
30916,100.0,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.2,31.78545379638672
30917,100.0,0.0,0.2,0.1,0.6,0.0,0.0,0.0,0.1,6.329902648925781
30918,100.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.5,17.820032119750977
30919,100.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.4,42.62657928466797
30920,100.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.3,32.7415771484375
30921,100.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.2,36.066139221191406
30922,100.0,0.0,0.2,0.2,0.5,0.0,0.0,0.0,0.1,11.614681243896484
30923,100.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.4,33.23570251464844
30924,100.0,0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.3,38.45871353149414
30925,100.0,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.2,25.570636749267575
30926,100.0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.1,5.197336196899414
30927,100.0,0.0,0.2,0.4,0.1,0.0,0.0,0.0,0.3,18.40017318725586
30928,100.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.2,6.582888603210449
30929,100.0,0.0,0.2,0.4,0.3,0.0,0.0,0.0,0.1,1.3440334796905518
30930,100.0,0.0,0.2,0.5,0.1,0.0,0.0,0.0,0.2,4.163991928100586
30931,100.0,0.0,0.2,0.5,0.2,0.0,0.0,0.0,0.1,-0.2546219825744629
30932,100.0,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.1,0.2008631229400634
30933,100.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.5,59.12733840942383
30934,100.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.4,119.97047424316406
30935,100.0,0.0,0.3,0.1,0.3,0.0,0.0,0.0,0.3,77.99226379394531
30936,100.0,0.0,0.3,0.1,0.4,0.0,0.0,0.0,0.2,55.78471374511719
30937,100.0,0.0,0.3,0.1,0.5,0.0,0.0,0.0,0.1,21.057737350463867
30938,100.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.4,57.67095565795898
30939,100.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.3,78.86283111572266
30940,100.0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.2,59.06972122192383
30941,100.0,0.0,0.3,0.2,0.4,0.0,0.0,0.0,0.1,26.400115966796875
30942,100.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.3,59.60237503051758
30943,100.0,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.2,33.7556037902832
30944,100.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.1,7.3874359130859375
30945,100.0,0.0,0.3,0.4,0.1,0.0,0.0,0.0,0.2,14.350854873657228
30946,100.0,0.0,0.3,0.4,0.2,0.0,0.0,0.0,0.1,1.0888495445251465
30947,100.0,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.1,0.8301799297332764
30948,100.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.4,95.10391998291016
30949,100.0,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.3,124.16353607177734
30950,100.0,0.0,0.4,0.1,0.3,0.0,0.0,0.0,0.2,73.78900146484375
30951,100.0,0.0,0.4,0.1,0.4,0.0,0.0,0.0,0.1,45.493648529052734
30952,100.0,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.3,136.7177734375
30953,100.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2,83.17650604248047
30954,100.0,0.0,0.4,0.2,0.3,0.0,0.0,0.0,0.1,21.46552276611328
30955,100.0,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.2,40.31174087524414
30956,100.0,0.0,0.4,0.3,0.2,0.0,0.0,0.0,0.1,7.641566276550293
30957,100.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.1,4.242281436920166
30958,100.0,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.3,99.71613311767578
30959,100.0,0.0,0.5,0.1,0.2,0.0,0.0,0.0,0.2,61.54790115356445
30960,100.0,0.0,0.5,0.1,0.3,0.0,0.0,0.0,0.1,25.58897018432617
30961,100.0,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.2,62.28214263916016
30962,100.0,0.0,0.5,0.2,0.2,0.0,0.0,0.0,0.1,18.885427474975582
30963,100.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,0.1,8.999432563781738
30964,100.0,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.2,42.33988952636719
30965,100.0,0.0,0.6,0.1,0.2,0.0,0.0,0.0,0.1,9.401848793029783
30966,100.0,0.0,0.6,0.2,0.1,0.0,0.0,0.0,0.1,7.071602821350098
30967,100.0,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.1,1.9257054328918457
30968,100.0,0.0,0.1,0.1,0.0,0.1,0.7,0.0,0.0,14.017199516296388
30969,100.0,0.0,0.1,0.1,0.0,0.2,0.6,0.0,0.0,7.008376121520996
30970,100.0,0.0,0.1,0.1,0.0,0.3,0.5,0.0,0.0,2.6801154613494877
30971,100.0,0.0,0.1,0.1,0.0,0.4,0.4,0.0,0.0,3.596770763397217
30972,100.0,0.0,0.1,0.1,0.0,0.5,0.3,0.0,0.0,1.7530174255371094
30973,100.0,0.0,0.1,0.1,0.0,0.6,0.2,0.0,0.0,0.9055649042129515
30974,100.0,0.0,0.1,0.1,0.0,0.7,0.1,0.0,0.0,-0.6120229959487915
30975,100.0,0.0,0.1,0.2,0.0,0.1,0.6,0.0,0.0,12.95203685760498
30976,100.0,0.0,0.1,0.2,0.0,0.2,0.5,0.0,0.0,8.109367370605469
30977,100.0,0.0,0.1,0.2,0.0,0.3,0.4,0.0,0.0,16.40098762512207
30978,100.0,0.0,0.1,0.2,0.0,0.4,0.3,0.0,0.0,10.32526969909668
30979,100.0,0.0,0.1,0.2,0.0,0.5,0.2,0.0,0.0,1.3951010704040527
30980,100.0,0.0,0.1,0.2,0.0,0.6,0.1,0.0,0.0,0.0357091426849365
30981,100.0,0.0,0.1,0.3,0.0,0.1,0.5,0.0,0.0,9.103506088256836
30982,100.0,0.0,0.1,0.3,0.0,0.2,0.4,0.0,0.0,5.031348705291748
30983,100.0,0.0,0.1,0.3,0.0,0.3,0.3,0.0,0.0,8.035674095153809
30984,100.0,0.0,0.1,0.3,0.0,0.4,0.2,0.0,0.0,5.944991111755371
30985,100.0,0.0,0.1,0.3,0.0,0.5,0.1,0.0,0.0,0.2338230609893798
30986,100.0,0.0,0.1,0.4,0.0,0.1,0.4,0.0,0.0,4.880445957183838
30987,100.0,0.0,0.1,0.4,0.0,0.2,0.3,0.0,0.0,1.8380510807037356
30988,100.0,0.0,0.1,0.4,0.0,0.3,0.2,0.0,0.0,1.7832403182983398
30989,100.0,0.0,0.1,0.4,0.0,0.4,0.1,0.0,0.0,0.2780956029891968
30990,100.0,0.0,0.1,0.5,0.0,0.1,0.3,0.0,0.0,0.7322250604629517
30991,100.0,0.0,0.1,0.5,0.0,0.2,0.2,0.0,0.0,-0.2179193496704101
30992,100.0,0.0,0.1,0.5,0.0,0.3,0.1,0.0,0.0,-0.5277082920074463
30993,100.0,0.0,0.1,0.6,0.0,0.1,0.2,0.0,0.0,0.6614832878112793
30994,100.0,0.0,0.1,0.6,0.0,0.2,0.1,0.0,0.0,-0.397405743598938
30995,100.0,0.0,0.1,0.7,0.0,0.1,0.1,0.0,0.0,0.4204076528549194
30996,100.0,0.0,0.2,0.1,0.0,0.1,0.6,0.0,0.0,7.986202239990234
30997,100.0,0.0,0.2,0.1,0.0,0.2,0.5,0.0,0.0,6.638375759124756
30998,100.0,0.0,0.2,0.1,0.0,0.3,0.4,0.0,0.0,12.543593406677246
30999,100.0,0.0,0.2,0.1,0.0,0.4,0.3,0.0,0.0,7.558835029602051
31000,100.0,0.0,0.2,0.1,0.0,0.5,0.2,0.0,0.0,2.81777572631836
31001,100.0,0.0,0.2,0.1,0.0,0.6,0.1,0.0,0.0,2.8177435398101807
31002,100.0,0.0,0.2,0.2,0.0,0.1,0.5,0.0,0.0,6.55340576171875
31003,100.0,0.0,0.2,0.2,0.0,0.2,0.4,0.0,0.0,4.309814929962158
31004,100.0,0.0,0.2,0.2,0.0,0.3,0.3,0.0,0.0,6.748690605163574
31005,100.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.0,10.934289932250977
31006,100.0,0.0,0.2,0.2,0.0,0.5,0.1,0.0,0.0,1.519383192062378
31007,100.0,0.0,0.2,0.3,0.0,0.1,0.4,0.0,0.0,3.6782431602478023
31008,100.0,0.0,0.2,0.3,0.0,0.2,0.3,0.0,0.0,1.9545235633850095
31009,100.0,0.0,0.2,0.3,0.0,0.3,0.2,0.0,0.0,1.635448694229126
31010,100.0,0.0,0.2,0.3,0.0,0.4,0.1,0.0,0.0,4.090110778808594
31011,100.0,0.0,0.2,0.4,0.0,0.1,0.3,0.0,0.0,1.1579093933105469
31012,100.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.2896554470062256
31013,100.0,0.0,0.2,0.4,0.0,0.3,0.1,0.0,0.0,0.0881727933883667
31014,100.0,0.0,0.2,0.5,0.0,0.1,0.2,0.0,0.0,-0.139278769493103
31015,100.0,0.0,0.2,0.5,0.0,0.2,0.1,0.0,0.0,-0.7101598978042603
31016,100.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.0,-0.2576156854629516
31017,100.0,0.0,0.3,0.1,0.0,0.1,0.5,0.0,0.0,5.441254615783691
31018,100.0,0.0,0.3,0.1,0.0,0.2,0.4,0.0,0.0,4.678510665893555
31019,100.0,0.0,0.3,0.1,0.0,0.3,0.3,0.0,0.0,6.091318130493164
31020,100.0,0.0,0.3,0.1,0.0,0.4,0.2,0.0,0.0,11.3181734085083
31021,100.0,0.0,0.3,0.1,0.0,0.5,0.1,0.0,0.0,8.736592292785645
31022,100.0,0.0,0.3,0.2,0.0,0.1,0.4,0.0,0.0,4.184585094451904
31023,100.0,0.0,0.3,0.2,0.0,0.2,0.3,0.0,0.0,3.1658706665039062
31024,100.0,0.0,0.3,0.2,0.0,0.3,0.2,0.0,0.0,2.213174343109131
31025,100.0,0.0,0.3,0.2,0.0,0.4,0.1,0.0,0.0,4.151979923248291
31026,100.0,0.0,0.3,0.3,0.0,0.1,0.3,0.0,0.0,2.205896139144897
31027,100.0,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.0,1.166792392730713
31028,100.0,0.0,0.3,0.3,0.0,0.3,0.1,0.0,0.0,1.035217046737671
31029,100.0,0.0,0.3,0.4,0.0,0.1,0.2,0.0,0.0,0.0817776918411254
31030,100.0,0.0,0.3,0.4,0.0,0.2,0.1,0.0,0.0,-0.3915196657180786
31031,100.0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.0,-0.7649972438812256
31032,100.0,0.0,0.4,0.1,0.0,0.1,0.4,0.0,0.0,3.301999092102051
31033,100.0,0.0,0.4,0.1,0.0,0.2,0.3,0.0,0.0,3.936581611633301
31034,100.0,0.0,0.4,0.1,0.0,0.3,0.2,0.0,0.0,3.931538581848145
31035,100.0,0.0,0.4,0.1,0.0,0.4,0.1,0.0,0.0,3.928888320922852
31036,100.0,0.0,0.4,0.2,0.0,0.1,0.3,0.0,0.0,3.580303192138672
31037,100.0,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.0,2.6996779441833496
31038,100.0,0.0,0.4,0.2,0.0,0.3,0.1,0.0,0.0,2.405526876449585
31039,100.0,0.0,0.4,0.3,0.0,0.1,0.2,0.0,0.0,1.4189605712890625
31040,100.0,0.0,0.4,0.3,0.0,0.2,0.1,0.0,0.0,0.6177523136138916
31041,100.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.0,-0.502946138381958
31042,100.0,0.0,0.5,0.1,0.0,0.1,0.3,0.0,0.0,1.4039607048034668
31043,100.0,0.0,0.5,0.1,0.0,0.2,0.2,0.0,0.0,2.325395107269287
31044,100.0,0.0,0.5,0.1,0.0,0.3,0.1,0.0,0.0,3.576550006866455
31045,100.0,0.0,0.5,0.2,0.0,0.1,0.2,0.0,0.0,3.1431031227111816
31046,100.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.0,3.008430004119873
31047,100.0,0.0,0.5,0.3,0.0,0.1,0.1,0.0,0.0,0.7754796743392944
31048,100.0,0.0,0.6,0.1,0.0,0.1,0.2,0.0,0.0,0.3775211572647095
31049,100.0,0.0,0.6,0.1,0.0,0.2,0.1,0.0,0.0,1.5767362117767334
31050,100.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.0,0.3714116811752319
31051,100.0,0.0,0.7,0.1,0.0,0.1,0.1,0.0,0.0,-0.9879510402679444
31052,100.0,0.0,0.1,0.1,0.0,0.1,0.0,0.7,0.0,27.232118606567383
31053,100.0,0.0,0.1,0.1,0.0,0.2,0.0,0.6,0.0,19.003129959106445
31054,100.0,0.0,0.1,0.1,0.0,0.3,0.0,0.5,0.0,4.150707244873047
31055,100.0,0.0,0.1,0.1,0.0,0.4,0.0,0.4,0.0,2.455670118331909
31056,100.0,0.0,0.1,0.1,0.0,0.5,0.0,0.3,0.0,0.1630018949508667
31057,100.0,0.0,0.1,0.1,0.0,0.6,0.0,0.2,0.0,-0.6020399332046509
31058,100.0,0.0,0.1,0.1,0.0,0.7,0.0,0.1,0.0,-1.0534348487854004
31059,100.0,0.0,0.1,0.2,0.0,0.1,0.0,0.6,0.0,19.48615074157715
31060,100.0,0.0,0.1,0.2,0.0,0.2,0.0,0.5,0.0,11.894768714904783
31061,100.0,0.0,0.1,0.2,0.0,0.3,0.0,0.4,0.0,5.268773078918457
31062,100.0,0.0,0.1,0.2,0.0,0.4,0.0,0.3,0.0,5.5387492179870605
31063,100.0,0.0,0.1,0.2,0.0,0.5,0.0,0.2,0.0,0.3056999444961548
31064,100.0,0.0,0.1,0.2,0.0,0.6,0.0,0.1,0.0,-0.4736014604568481
31065,100.0,0.0,0.1,0.3,0.0,0.1,0.0,0.5,0.0,9.727827072143556
31066,100.0,0.0,0.1,0.3,0.0,0.2,0.0,0.4,0.0,4.56884241104126
31067,100.0,0.0,0.1,0.3,0.0,0.3,0.0,0.3,0.0,2.0579309463500977
31068,100.0,0.0,0.1,0.3,0.0,0.4,0.0,0.2,0.0,2.9726929664611816
31069,100.0,0.0,0.1,0.3,0.0,0.5,0.0,0.1,0.0,-0.0934442281723022
31070,100.0,0.0,0.1,0.4,0.0,0.1,0.0,0.4,0.0,4.058565616607666
31071,100.0,0.0,0.1,0.4,0.0,0.2,0.0,0.3,0.0,0.8104890584945679
31072,100.0,0.0,0.1,0.4,0.0,0.3,0.0,0.2,0.0,0.3148592710494995
31073,100.0,0.0,0.1,0.4,0.0,0.4,0.0,0.1,0.0,0.1690046787261963
31074,100.0,0.0,0.1,0.5,0.0,0.1,0.0,0.3,0.0,1.6484506130218506
31075,100.0,0.0,0.1,0.5,0.0,0.2,0.0,0.2,0.0,-0.0991462469100952
31076,100.0,0.0,0.1,0.5,0.0,0.3,0.0,0.1,0.0,-0.4678809642791748
31077,100.0,0.0,0.1,0.6,0.0,0.1,0.0,0.2,0.0,0.3098543882369995
31078,100.0,0.0,0.1,0.6,0.0,0.2,0.0,0.1,0.0,-0.38841712474823
31079,100.0,0.0,0.1,0.7,0.0,0.1,0.0,0.1,0.0,-0.0754749774932861
31080,100.0,0.0,0.2,0.1,0.0,0.1,0.0,0.6,0.0,18.68648338317871
31081,100.0,0.0,0.2,0.1,0.0,0.2,0.0,0.5,0.0,10.590703010559082
31082,100.0,0.0,0.2,0.1,0.0,0.3,0.0,0.4,0.0,7.124685287475586
31083,100.0,0.0,0.2,0.1,0.0,0.4,0.0,0.3,0.0,5.729274272918701
31084,100.0,0.0,0.2,0.1,0.0,0.5,0.0,0.2,0.0,3.720436573028565
31085,100.0,0.0,0.2,0.1,0.0,0.6,0.0,0.1,0.0,1.0599520206451416
31086,100.0,0.0,0.2,0.2,0.0,0.1,0.0,0.5,0.0,10.862593650817873
31087,100.0,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.0,6.49973201751709
31088,100.0,0.0,0.2,0.2,0.0,0.3,0.0,0.3,0.0,5.905466556549072
31089,100.0,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.0,4.1004319190979
31090,100.0,0.0,0.2,0.2,0.0,0.5,0.0,0.1,0.0,2.055286169052124
31091,100.0,0.0,0.2,0.3,0.0,0.1,0.0,0.4,0.0,3.764317989349365
31092,100.0,0.0,0.2,0.3,0.0,0.2,0.0,0.3,0.0,1.7503783702850342
31093,100.0,0.0,0.2,0.3,0.0,0.3,0.0,0.2,0.0,1.4108638763427734
31094,100.0,0.0,0.2,0.3,0.0,0.4,0.0,0.1,0.0,1.9549572467803955
31095,100.0,0.0,0.2,0.4,0.0,0.1,0.0,0.3,0.0,0.8981106281280518
31096,100.0,0.0,0.2,0.4,0.0,0.2,0.0,0.2,0.0,-0.2740824222564697
31097,100.0,0.0,0.2,0.4,0.0,0.3,0.0,0.1,0.0,-0.1913409233093261
31098,100.0,0.0,0.2,0.5,0.0,0.1,0.0,0.2,0.0,-0.2074724435806274
31099,100.0,0.0,0.2,0.5,0.0,0.2,0.0,0.1,0.0,-0.892135500907898
31100,100.0,0.0,0.2,0.6,0.0,0.1,0.0,0.1,0.0,-0.3889254331588745
31101,100.0,0.0,0.3,0.1,0.0,0.1,0.0,0.5,0.0,10.81895923614502
31102,100.0,0.0,0.3,0.1,0.0,0.2,0.0,0.4,0.0,8.49423599243164
31103,100.0,0.0,0.3,0.1,0.0,0.3,0.0,0.3,0.0,6.518766403198242
31104,100.0,0.0,0.3,0.1,0.0,0.4,0.0,0.2,0.0,4.638490200042725
31105,100.0,0.0,0.3,0.1,0.0,0.5,0.0,0.1,0.0,4.5433430671691895
31106,100.0,0.0,0.3,0.2,0.0,0.1,0.0,0.4,0.0,6.508882522583008
31107,100.0,0.0,0.3,0.2,0.0,0.2,0.0,0.3,0.0,5.061361789703369
31108,100.0,0.0,0.3,0.2,0.0,0.3,0.0,0.2,0.0,4.659956932067871
31109,100.0,0.0,0.3,0.2,0.0,0.4,0.0,0.1,0.0,3.121680736541748
31110,100.0,0.0,0.3,0.3,0.0,0.1,0.0,0.3,0.0,1.195531129837036
31111,100.0,0.0,0.3,0.3,0.0,0.2,0.0,0.2,0.0,0.8283913135528564
31112,100.0,0.0,0.3,0.3,0.0,0.3,0.0,0.1,0.0,0.8757848739624023
31113,100.0,0.0,0.3,0.4,0.0,0.1,0.0,0.2,0.0,-0.3471379280090332
31114,100.0,0.0,0.3,0.4,0.0,0.2,0.0,0.1,0.0,-0.6641184091567993
31115,100.0,0.0,0.3,0.5,0.0,0.1,0.0,0.1,0.0,-0.8501684665679932
31116,100.0,0.0,0.4,0.1,0.0,0.1,0.0,0.4,0.0,8.858782768249512
31117,100.0,0.0,0.4,0.1,0.0,0.2,0.0,0.3,0.0,8.18795108795166
31118,100.0,0.0,0.4,0.1,0.0,0.3,0.0,0.2,0.0,5.513114929199219
31119,100.0,0.0,0.4,0.1,0.0,0.4,0.0,0.1,0.0,3.680886268615722
31120,100.0,0.0,0.4,0.2,0.0,0.1,0.0,0.3,0.0,3.891542911529541
31121,100.0,0.0,0.4,0.2,0.0,0.2,0.0,0.2,0.0,4.153727054595947
31122,100.0,0.0,0.4,0.2,0.0,0.3,0.0,0.1,0.0,3.545477867126465
31123,100.0,0.0,0.4,0.3,0.0,0.1,0.0,0.2,0.0,0.3408585786819458
31124,100.0,0.0,0.4,0.3,0.0,0.2,0.0,0.1,0.0,0.4576712846755981
31125,100.0,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.0,-0.5788187980651855
31126,100.0,0.0,0.5,0.1,0.0,0.1,0.0,0.3,0.0,5.038935661315918
31127,100.0,0.0,0.5,0.1,0.0,0.2,0.0,0.2,0.0,6.6762285232543945
31128,100.0,0.0,0.5,0.1,0.0,0.3,0.0,0.1,0.0,4.487824440002441
31129,100.0,0.0,0.5,0.2,0.0,0.1,0.0,0.2,0.0,1.6414971351623535
31130,100.0,0.0,0.5,0.2,0.0,0.2,0.0,0.1,0.0,3.524139881134033
31131,100.0,0.0,0.5,0.3,0.0,0.1,0.0,0.1,0.0,0.4497233629226684
31132,100.0,0.0,0.6,0.1,0.0,0.1,0.0,0.2,0.0,0.7155745029449463
31133,100.0,0.0,0.6,0.1,0.0,0.2,0.0,0.1,0.0,2.1853177547454834
31134,100.0,0.0,0.6,0.2,0.0,0.1,0.0,0.1,0.0,0.2520147562026977
31135,100.0,0.0,0.7,0.1,0.0,0.1,0.0,0.1,0.0,-0.736642599105835
31136,100.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.7,36.58599090576172
31137,100.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.6,19.83912467956543
31138,100.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.5,8.948262214660645
31139,100.0,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.4,8.16202163696289
31140,100.0,0.0,0.1,0.1,0.0,0.5,0.0,0.0,0.3,2.8588106632232666
31141,100.0,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0.2,0.1298110485076904
31142,100.0,0.0,0.1,0.1,0.0,0.7,0.0,0.0,0.1,-0.6764870882034302
31143,100.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.6,57.601104736328125
31144,100.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.5,18.382068634033203
31145,100.0,0.0,0.1,0.2,0.0,0.3,0.0,0.0,0.4,16.540552139282227
31146,100.0,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.3,10.001277923583984
31147,100.0,0.0,0.1,0.2,0.0,0.5,0.0,0.0,0.2,2.949290990829468
31148,100.0,0.0,0.1,0.2,0.0,0.6,0.0,0.0,0.1,-0.0577465295791626
31149,100.0,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.5,50.2392578125
31150,100.0,0.0,0.1,0.3,0.0,0.2,0.0,0.0,0.4,64.8212661743164
31151,100.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,0.3,73.95291900634766
31152,100.0,0.0,0.1,0.3,0.0,0.4,0.0,0.0,0.2,18.590621948242188
31153,100.0,0.0,0.1,0.3,0.0,0.5,0.0,0.0,0.1,1.322141408920288
31154,100.0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.4,23.991912841796875
31155,100.0,0.0,0.1,0.4,0.0,0.2,0.0,0.0,0.3,28.02245712280273
31156,100.0,0.0,0.1,0.4,0.0,0.3,0.0,0.0,0.2,30.655134201049805
31157,100.0,0.0,0.1,0.4,0.0,0.4,0.0,0.0,0.1,2.4764552116394043
31158,100.0,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.3,7.1803083419799805
31159,100.0,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.2,5.798489093780518
31160,100.0,0.0,0.1,0.5,0.0,0.3,0.0,0.0,0.1,2.994828462600708
31161,100.0,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.2,0.8921772241592407
31162,100.0,0.0,0.1,0.6,0.0,0.2,0.0,0.0,0.1,-0.5896751880645752
31163,100.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0,0.1,0.3456164598464966
31164,100.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.6,55.53590393066406
31165,100.0,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.5,13.212034225463867
31166,100.0,0.0,0.2,0.1,0.0,0.3,0.0,0.0,0.4,26.00255584716797
31167,100.0,0.0,0.2,0.1,0.0,0.4,0.0,0.0,0.3,22.36082649230957
31168,100.0,0.0,0.2,0.1,0.0,0.5,0.0,0.0,0.2,2.9776957035064697
31169,100.0,0.0,0.2,0.1,0.0,0.6,0.0,0.0,0.1,1.296184778213501
31170,100.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.5,45.33595275878906
31171,100.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,35.77484130859375
31172,100.0,0.0,0.2,0.2,0.0,0.3,0.0,0.0,0.3,110.80709075927734
31173,100.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,65.0971908569336
31174,100.0,0.0,0.2,0.2,0.0,0.5,0.0,0.0,0.1,2.1806178092956543
31175,100.0,0.0,0.2,0.3,0.0,0.1,0.0,0.0,0.4,26.29254722595215
31176,100.0,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.3,37.15569305419922
31177,100.0,0.0,0.2,0.3,0.0,0.3,0.0,0.0,0.2,36.973236083984375
31178,100.0,0.0,0.2,0.3,0.0,0.4,0.0,0.0,0.1,18.029821395874023
31179,100.0,0.0,0.2,0.4,0.0,0.1,0.0,0.0,0.3,5.314977169036865
31180,100.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.2,10.641365051269531
