,DP,2-(diethylamino)ethyl methacrylate,2-hydroxypropyl methacrylate,2-sulfopropyl methacrylate,butyl methacrylate,3-(dimethylamino)propyl methacrylate,methyl methacrylate,poly(ethylene glycol) methyl ether methacrylate,trimethylammonium chloride ethyl methacrylate,target
136,50.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,4.459485054016113
137,50.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,125.32137298583984
138,50.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,77.54925537109375
139,50.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,40.36307907104492
140,50.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,51.14622497558594
141,50.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,30.969669342041016
142,50.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,59.38315582275391
143,50.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,69.3592758178711
144,50.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,68.43609619140625
145,50.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,19.143404006958008
146,50.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,8.156814575195312
147,50.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,7.210954666137695
148,50.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,7.003599166870117
149,50.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,9.726648330688477
150,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,8.339381217956543
151,50.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,6.992593765258789
152,50.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,3.7158217430114746
153,50.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,2.190208911895752
154,50.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,1.5395324230194092
155,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.4129508733749389
156,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,2.3863396644592285
157,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,7.525820732116699
158,50.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,7.8004150390625
159,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,4.30851936340332
160,50.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,1.5271117687225342
161,50.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.2154276371002197
162,50.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,-0.3679819107055664
163,50.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,-0.0289559364318847
164,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,-2.616795063018799
165,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,-1.983208417892456
166,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-1.4294147491455078
167,50.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,-0.6415466070175171
168,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.6232814788818359
169,50.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,1.863598585128784
170,50.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,1.5461511611938477
171,50.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,1.4887986183166504
172,50.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,1.376096248626709
173,50.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,7.934598922729492
174,50.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,13.21916961669922
175,50.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,22.93988609313965
