,nX,SsCH3,nHBAcc,NssssN,SlogP_VSA2,CIC0,SMR_VSA1,SdssS,SlogP_VSA10,NdssS,ATS1Z,NssCH2,SsNH2,ATSC1p,MIC2,PEOE_VSA6,n5aHRing,SaasN,SlogP_VSA5,AATSC0p,target
10983,0,2.199074074074074,0,0,0.0,3.7638114423252462,0.0,0.0,0.0,0,684.0,0,0.0,0.3975997174712107,26.387960734747598,48.53093654769288,0,0.0,5.563451491696996,0.2484998234195062,5.1045
10984,0,0.0,4,0,9.551078168738565,3.712069737525305,0.0,0.0,0.0,0,1122.0,2,0.0,0.1796986384395364,38.0064047726194,60.30247453545626,0,1.683472222222222,5.563451491696996,0.3043579880850747,5.11
10985,1,6.289081790123457,5,0,27.436488964324884,3.62708835988849,9.473725907600098,0.0,0.0,0,1254.0,1,0.0,-1.4021979278117254,47.74780739123396,36.70115549702122,1,1.674308077684701,20.771211599071872,0.3801344715710184,5.11
10986,0,5.032915644627405,7,0,15.319582184522115,4.082576324222223,33.45587195458889,0.0,0.0,0,1656.0,0,0.0,-3.3469440154220704,37.8411205764742,18.19910120538483,0,0.0,16.690354475090988,0.3513291731876162,5.11
10987,0,5.62859410430839,4,0,0.0,4.095262377802297,18.13628977006678,0.0,0.0,0,1506.0,0,0.0,-4.769700788512073,33.1586546418992,54.59730361615449,0,0.0,16.690354475090988,0.3647409552736776,5.11
10988,5,0.0,1,0,5.106527394840706,2.0861088829818266,5.106527394840706,0.0,0.0,0,782.0,0,0.0,0.9161061624615384,39.7584750862745,58.00469945116258,0,0.0,0.0,0.2326850163679764,5.12
10989,3,0.0,0,0,0.0,2.7546560514152167,0.0,0.0,0.0,0,732.0,0,0.0,0.0375075309297082,39.61286794147081,40.869186739159154,0,0.0,0.0,0.2854047704172378,5.12
10990,0,6.197102229780802,4,0,0.0,4.202988411986636,18.13628977006678,0.0,0.0,0,1554.0,0,0.0,-4.710693224120696,30.981954530956997,75.36851521522637,0,0.0,26.334663090768867,0.3582772334508917,5.12
10991,4,0.0,0,0,0.0,2.1258145836939115,0.0,0.0,0.0,0,1068.0,0,0.0,5.551115123125783e-17,58.17321388407648,0.0,0,0.0,0.0,0.7168062240068055,5.13
10992,2,0.0,1,0,0.0,3.0008500003762557,4.736862953800049,0.0,0.0,0,780.0,0,0.0,-0.1799531371978482,39.36335797681315,41.40098098584986,0,0.0,0.0,0.2882437837540266,5.13
10993,0,2.2588196801571967,1,0,11.713409359353625,4.236691863598008,5.106527394840706,0.0,0.0,0,602.0,11,0.0,-0.2066227508073088,15.45316838629391,64.71113180602472,0,0.0,71.13195342895074,0.2127026752971479,5.13
10994,2,0.0,1,0,0.0,3.0008500003762557,4.736862953800049,0.0,0.0,0,780.0,0,0.0,-0.1799531371978498,38.71313857631252,29.268246848926644,0,0.0,0.0,0.2882437837540265,5.13
10995,2,3.6525766355925087,4,0,13.213763929025836,2.935996159562376,13.571241485135452,0.0,0.0,0,1314.0,2,0.0,-1.4442625427999929,45.56690155080824,23.20187978046503,0,0.0,13.847474399381248,0.5619773360484767,5.14
10996,2,3.6342016250944815,4,0,13.213763929025836,2.935996159562376,13.571241485135452,0.0,0.0,0,1314.0,2,0.0,-1.4442625427999929,45.56690155080824,29.268246848926644,0,0.0,13.847474399381248,0.5619773360484767,5.14
10997,1,0.0,1,0,4.400694606261793,3.327778840680003,0.0,0.0,0.0,0,792.0,0,0.0,-0.141167457145264,39.23199696855453,29.800041095617345,1,2.107379062736205,0.0,0.2589207650530177,5.14
10998,1,11.720224035579976,3,0,37.09963988424308,4.228647391042429,14.325937321943693,0.0,10.481923458755384,0,1219.0,2,0.0,-1.3127165552592568,34.833005329080535,39.29588868899501,0,0.0,50.89458072038333,0.2408143330286435,5.15
10999,1,4.490024407911313,4,0,48.70924957615279,4.006105561320152,0.0,0.0,5.687386274683562,0,1242.0,7,0.0,-0.3003150828799348,39.12820166052703,11.600939890232516,0,0.0,26.689117645233267,0.3115453404916219,5.15
11000,2,0.0,0,0,0.0,3.1372522731206307,0.0,0.0,0.0,0,720.0,0,0.0,0.101403338823011,36.5328233173281,47.46734805431147,0,0.0,0.0,0.2882145829402645,5.15
11001,8,0.0,0,0,31.68380643008763,3.2299486392052583,0.0,0.0,0.0,0,1272.0,2,0.0,0.0451876751082911,52.79524344642726,0.0,0,0.0,6.4208216229260096,0.3885638551949234,5.15
11002,3,1.140208573949255,5,0,18.790787832000085,2.509951289896979,9.53140013787187,0.0,5.687386274683562,0,950.0,0,0.0,0.0443507451666672,50.25208799602825,34.802819670697545,0,0.0,0.0,0.278196846214743,5.15
11003,3,0.0,2,0,11.013707124192212,2.9207631051110248,9.901064578912528,0.0,5.687386274683562,0,1005.0,0,0.0,0.8942969426067723,48.03809672699364,34.802819670697545,0,0.0,10.357988675768818,0.2886746134225624,5.15
11004,2,0.0,2,0,11.075832682792557,2.912408938845,9.901064578912528,0.0,11.374772549367124,0,1017.0,0,0.0,0.862560561309699,56.77882220237039,33.59725085664348,0,0.0,10.357988675768818,0.3611170920844141,5.16
11005,4,0.0,4,0,17.437372742682093,3.0450722110047104,27.625956329714,0.0,24.546017692391587,0,1319.0,1,0.0,0.2930505865917576,57.53640900872553,12.13273413692322,0,0.0,5.563451491696996,0.3277825887936734,5.16
11006,0,7.809430796576359,7,0,33.67779997028701,4.142845839976214,14.637927532712576,0.0,5.001081976687867,0,1479.0,2,0.0,0.2866680255066069,41.44210428705264,32.04657560476608,2,1.4737688964474678,47.95003125308313,0.281837146473088,5.16
11007,0,0.0,5,0,15.063952826890324,3.6210526905186966,9.44640598579102,0.0,5.687386274683562,0,1026.0,6,0.0,0.3464957144395638,36.398192006582825,36.551862262826695,1,0.0,37.99483203665596,0.2191588779495104,5.17
11008,0,8.818888888888889,0,0,0.0,3.779768437222602,0.0,0.0,0.0,0,492.0,0,0.0,1.8859051659234907e-15,20.671773233499295,50.60013136461531,0,0.0,31.898114582465865,0.2429776051212948,5.17
11009,1,4.210297304106828,2,0,25.54001010211743,3.849161539792904,0.0,0.0,0.0,0,1140.0,2,0.0,0.4139819179238389,38.71564522911281,47.63794615184234,0,0.0,17.54772460632,0.3307907025068521,5.18
11010,0,1.6928685857058872,3,0,17.07775458317195,4.222928976916064,4.736862953800049,0.0,0.0,0,1248.0,1,0.0,-0.2813681267999961,32.18621940120114,78.86277189000094,0,0.0,11.257379486545457,0.237578538514468,5.18
11011,2,0.0,1,0,9.967957041894415,3.232937494917145,0.0,0.0,0.0,0,937.0,1,0.0,0.2147462795022974,42.55724820492553,35.33461391738825,1,0.0,11.387855989696924,0.2697631051949235,5.18
11012,0,5.075331202485021,9,0,47.05927694289359,4.713617110982693,23.986111324561413,0.0,5.687386274683562,0,2053.0,2,6.359368724668563,0.4711269309373925,40.10238882343801,72.79640482153933,0,0.0,49.42131294947221,0.2281424009717048,5.18
11013,1,0.0,0,0,0.0,3.4096789134078027,0.0,0.0,0.0,0,732.0,0,0.0,0.2519827319887803,33.04869692872103,54.06550936946378,0,0.0,0.0,0.2622552408239844,5.1815
11014,0,0.0,1,0,0.0,3.600714109217541,0.0,0.0,0.0,0,900.0,0,0.0,0.719816260020166,32.90809144344391,48.53093654769288,1,0.0,0.0,0.3225053780855006,5.19
11015,1,2.0037188733518096,2,0,11.075832682792557,3.4454398486185074,14.318215515965877,0.0,0.0,0,1082.0,0,0.0,0.4970422546612519,50.58099349022742,29.82891976554344,1,0.0,15.921440167465814,0.3350735073577314,5.19
11016,1,0.0,3,0,16.059811203739763,3.367835832644401,9.901064578912528,0.0,0.0,0,1160.0,1,0.0,1.068540702785909,45.35168915722123,54.06550936946378,1,0.0,4.877147193701299,0.3237971654949273,5.19
11017,0,7.102449452003024,5,0,15.8884629267833,3.6300314511134815,9.846622097635342,0.0,17.062158824050687,0,939.0,2,0.0,0.4249492500000067,32.9087016047142,13.847474399381248,0,0.0,37.81602062862726,0.2061722804935042,5.2
11018,1,4.372210445779169,2,0,31.14106091310112,4.289001971000447,4.736862953800049,0.0,0.0,0,1200.0,5,0.0,-0.5010852950800562,35.0744927228171,54.06550936946379,0,0.0,37.31310505186264,0.2582632051015103,5.2
11019,2,1.907901984612843,5,0,33.918852075797204,4.258190759405852,8.78083009534964,0.0,8.78083009534964,0,1734.0,6,0.0,0.156702365188887,42.13422170703117,29.838572803915707,1,1.6266982809091397,35.22592571579147,0.287506243384559,5.2
11020,0,6.137948689302336,3,0,38.1161973545822,4.252528316163179,9.53140013787187,0.0,0.0,0,936.0,7,0.0,-1.2557514619574448,30.513034135311656,38.31893620539187,0,0.0,48.52846385886047,0.2260390608195836,5.2
11021,6,0.0,0,0,21.470448871631845,3.1518591116182373,0.0,0.0,0.0,0,1068.0,3,0.0,0.071907929119674,55.22709164878176,34.802819670697545,0,0.0,6.4208216229260096,0.3752014112068639,5.2
11022,0,6.571537383471908,2,0,28.697000748500024,4.649594661488987,5.106527394840706,0.0,0.0,0,1334.0,6,0.0,1.0031547481282777,31.891670584118906,63.23578107830314,0,0.0,73.38985917871823,0.2417984991458421,5.2
11023,0,4.240173847316704,1,0,25.54001010211743,4.254219708954791,0.0,0.0,0.0,0,972.0,2,0.0,-0.0564890045142731,27.22862781536501,66.75899686819453,0,0.0,28.67462758971399,0.2455426496816377,5.2
11024,0,4.475740740740741,0,0,0.0,3.954947062391218,0.0,0.0,0.0,0,672.0,0,0.0,0.2681005378994231,23.890169412866584,68.44477801553573,0,0.0,25.32883193723964,0.2513442542807075,5.2
11025,0,12.00300120667649,8,0,68.75586931463585,4.586367954099949,26.5560301567155,0.0,0.0,0,2188.0,12,0.0,-8.035188598036246,27.915549156928364,21.587795952773444,0,0.0,54.38406644399575,0.8555121739017195,5.2
11026,0,12.362896373928816,7,0,36.72273060386507,4.608882024467035,28.59420041361561,0.0,0.0,0,1543.0,2,0.0,-1.286849205176181,35.17862870178697,24.26546827384644,0,0.0,65.51096942738974,0.2295314699643161,5.2
11027,2,5.973328793587632,6,0,33.29600952658213,3.6309233258888938,8.78083009534964,0.0,20.67750865732263,0,1064.0,4,0.0,-0.5334376229268264,36.62737205582701,19.765380445542643,0,0.0,40.0336764678499,0.2832057754387745,5.2
11028,1,0.0,4,0,47.838448793401945,4.422012916035903,9.843390348640757,0.0,0.0,0,1677.0,7,0.0,0.4346933264041132,42.19213248711512,60.13187643792539,0,0.0,16.690354475090988,0.250369033012465,5.2
11029,0,1.6816280152761034,3,0,17.07775458317195,4.222928976916064,4.736862953800049,0.0,0.0,0,1248.0,1,0.0,-0.2813681267999963,33.297496427119505,72.79640482153933,0,0.0,11.257379486545457,0.237578538514468,5.2
11030,1,1.8387338690860864,3,0,35.673523099074174,4.122988411986636,9.53140013787187,0.0,4.794537184071822,0,1350.0,7,0.0,-0.5350563494754517,40.762965923172416,29.306778557225,0,0.0,42.14966291548209,0.2524175551356916,5.2
11031,1,2.090245556428367,1,0,9.967957041894415,3.50674436354716,0.0,0.0,0.0,0,889.0,1,0.0,0.2066811946711431,38.62125551649243,41.42985965577595,1,0.0,16.95130748139392,0.2568998459882061,5.21
11032,0,10.685526543695737,5,0,27.436488964324884,4.13844110854193,9.473725907600098,0.0,0.0,0,1194.0,1,0.0,-1.603541556999228,36.10576909476194,46.75142013537634,1,1.6860160666654174,46.1000435363115,0.2891641376807103,5.21
11033,3,1.6211895083765575,5,0,18.28787225523547,2.7245749188643407,9.53140013787187,0.0,5.687386274683562,0,998.0,1,0.0,-0.052516053259258,48.99329811628318,34.802819670697545,0,0.0,6.923737199690624,0.2834307510357311,5.21
11034,1,1.4041812258869333,4,0,20.98027825699356,4.022869792568112,15.007591973753234,0.0,0.0,0,1427.0,1,0.0,1.6267331507748368,45.80314028341963,41.93277523254056,0,0.0,28.40862885885343,0.2500745318378732,5.21
11035,0,2.7093901629536825,11,0,30.221376017433,4.06363216346648,4.794537184071822,0.0,5.817862777835028,0,1904.0,5,5.945112866050609,0.7663875299811163,48.356654211704615,42.09372029169917,1,3.530101545970607,32.78286047579012,0.315560803608634,5.21
11036,0,2.872329141475741,9,0,39.00000086768716,3.818976007174376,26.309319876257973,0.0,0.0,0,2092.0,0,0.0,-3.513293201916307,42.534890082681166,12.13273413692322,1,0.9825718065003776,0.0,0.3331176649444095,5.22
11037,3,1.1440674559794328,5,0,18.790787832000085,2.509951289896979,9.53140013787187,0.0,5.687386274683562,0,950.0,0,0.0,0.0443507451666672,51.25300466269492,34.802819670697545,0,0.0,0.0,0.278196846214743,5.22
11038,1,0.0,2,0,0.0,2.9395924755935043,9.473725907600098,0.0,0.0,0,768.0,0,0.0,-0.3697333520594948,37.59595333350916,23.733674027155736,0,0.0,0.0,0.259969597027159,5.225
11039,7,0.0,0,0,32.72754018480791,3.247304043153111,0.0,0.0,0.0,0,1176.0,4,0.0,0.0710846437330728,51.30705699353653,0.0,0,0.0,6.4208216229260096,0.3893213253147487,5.23
11040,1,2.131052662178785,3,0,47.35241452588999,4.395545685087186,14.325937321943693,0.0,0.0,0,1548.0,9,0.0,-0.8252274882649919,41.96399716506441,36.723778295307966,0,0.0,54.09191535055746,0.2489870701875697,5.23
11041,0,8.906273620559334,0,0,0.0,3.93594000115385,0.0,0.0,0.0,0,540.0,0,0.0,4.162249587172369e-15,18.355029062808164,51.96041707260893,0,0.0,50.65766387447927,0.24154182836376,5.23
11042,2,0.0,0,0,0.0,3.1372522731206307,0.0,0.0,0.0,0,720.0,0,0.0,0.101403338823011,37.21259814512422,53.53371512277308,0,0.0,0.0,0.2882145829402645,5.2386665
11043,0,5.25245894426672,8,0,42.944242241552665,4.41989143580547,23.85733745981556,0.0,0.0,0,1879.0,5,0.0,1.095529699692879,46.71617760920464,25.12283840507545,1,0.0,59.323517098723165,0.3243415318412438,5.24
11044,0,3.301142593558062,4,0,26.6487962416257,4.098827337125387,9.473725907600098,0.0,11.374772549367124,0,1200.0,0,0.0,-0.9368566706052868,32.98096756348555,24.26546827384644,0,0.0,11.126902983393991,0.2357590391500378,5.24
